#61554	['#61554' 'anxiety' 'trauma' 'depression' 'symptom']	0.468084280501	0.546230518653
#74905	['#74905' '#140829' 'go to sleep' '#68019' '#76232']	0.436656070543	0.594440839436
conformity	['conformity' '#77667' 'dignity' 'cop' '#47087']	0.490326412869	0.594766514984
dressmaker	['seamstress' 'gari' 'dressmaker' 'apiculture' 'home appliance']	0.463721400158	0.459252422841
vermiculite	['vermiculite' 'calcium carbonate' '#132413' 'enzymatic' 'gari']	0.455432817549	0.479679679847
indulgence	['indulgence' 'word of farewell' 'crave' '#89471' '#68118']	0.395954896515	0.544762325691
peaceful coexistence	['#321577' 'peaceful coexistence' '#60341' 'coexistence' 'aspire']	0.441732803379	0.466088917505
#46699	['#46699' 'politician' 'decision maker' '#156344' '#149129']	0.463845660556	0.571893360828
#46436	['orphan' '#46436' '#108912' '#69387' 'scholarship']	0.45575187437	0.548749704587
multi-user	['multi-user' '#39421' 'weather station' '#317969' '#122240']	0.474083059596	0.556640659482
#94305	['#94305' 'soporific' '#87794' '#10527' 'vivisection']	0.427463986534	0.501274825106
definite time	['definite time' 'biogenetic' 'pollinate' '#94846' 'nuts']	0.491001800722	0.560402492439
news agency	['news agency' '#38524' '#294428' 'wire service' '#199840']	0.421756537841	0.548733991459
winter	['#65755' 'winter' '#65753' 'season' '#98573']	0.424427878478	0.488365215996
#30507	['greeting' '#30507' 'cordial' '#115179' 'cordial reception']	0.465043298708	0.563605622831
scarring	['scarring' '#61866' 'forceps' '#26324' '#26496']	0.470449027303	0.508530046395
international community	['international community' '#139532' '#62438' 'reform' 'justice']	0.394153988482	0.49826525996
dismissed	['dismissed' 'err' 'cigarette lighter' '#68648' 'vote of no confidence']	0.500378669626	0.600912543593
#81992	['#81992' 'grade' '#58248' 'consequent' 'constant']	0.465530254946	0.58090191554
#95546	['#95546' '#28891' '#70933' '#73286' 'political party']	0.384067012096	0.544752348265
full board	['full board' '#68354' '#1750' 'diaper' '#20334']	0.535717985376	0.580777152061
#178808	['#178808' '#61246' '#29254' '#57743' 'unarguable']	0.483543265362	0.564127489345
sprinkle	['sprinkle' 'macronutrient' 'high-energy' 'forceps' '#22055']	0.495164136605	0.539186094923
ladder	['ladder' '#17606' 'quartile' '#74651' 'climb up']	0.422800009457	0.528911303366
philosophy	['philosophy' '#60341' '#24643' 'standpoint' '#99719']	0.491003679846	0.601404377608
freedom of assembly	['#199529' '#25036' 'freedom of assembly' 'freedom of speech'
 'right to strike']	0.484211281717	0.510445309952
#37102	['#37102' '#36004' 'powdered milk' 'gari' '#36056']	0.449827352008	0.467374344626
#73905	['#73905' 'afflict' 'ravage' '#67701' 'post-war']	0.433868945577	0.522632370722
federal state	['federal state' 'autonomous region' '#39153' '#326920' 'hydrological']	0.502869847861	0.632556639106
ethnic	['ethnic' 'religious' '#32792' '#44301' '#84189']	0.419496614143	0.578452303701
#81290	['relational' '#81290' '#179267' '#192236' '#86025']	0.502536414611	0.549016188652
pro se	['pro se' '#46582' '#127153' '#145713' '#41316']	0.543752439239	0.640946337636
supersonic	['supersonic' 'unsteady' 'scent' '#142533' 'witch hunt']	0.42898182956	0.52415700264
#124749	['#124749' 'first-born' '#81842' 'primogeniture' '#69649']	0.451700125652	0.544440769819
toughening	['toughening' 'scandalous' 'police state' '#4255' '#26909']	0.467962017646	0.577019928939
manganese	['manganese' 'nickel' '#62993' '#142483' '#63845']	0.395848370476	0.462584816152
question mark	['question mark' 'sceptic' '#139153' 'cheer' 'rudder']	0.498910299851	0.567761989237
#31121	['#31121' 'written agreement' '#176351' 'later on' 'contract of employment']	0.476447037688	0.597827837979
#157436	['#157436' 'subsidiarity' '#28886' 'free enterprise' 'polluter']	0.391498669349	0.546524481353
astronomical	['astronomical' '#96306' 'astronomy' '#179356' 'wavelength']	0.436207837909	0.505896280901
ensnare	['ensnare' '#76197' 'downhill' 'swindle' '#72508']	0.475022028698	0.535137276485
#37652	['#37652' 'lineage' 'patrilineal' 'agnate' 'stepmother']	0.414198629279	0.530527589058
#119246	['kimberlite' 'brown coal' '#116122' '#62555' '#64402']	0.539702525097	0.493482409297
#98747	['#98747' 'metallurgical' 'milling' 'smelt' 'automotive']	0.479368632568	0.502029301436
#323809	['#323809' '#91282' '#23712' '#189876' 'implied']	0.534465194308	0.599060776896
lf	['lf' 'fusible' '#89802' 'confidence interval' '#212371']	0.452412781424	0.548628788853
#23676	['#23676' 'heady' '#73203' 'rapacious' 'voraciousness']	0.418244470275	0.501842390579
destroyer	['destroyer' '#44707' 'air-to-air missile' 'landing gear' 'immiscible']	0.445399065543	0.525749493558
personal	['personal' 'explain' '#28189' '#70292' '#88860']	0.484820717556	0.601002325907
#17219	['#17219' '#85516' 'hydroxide' 'ocean bottom' 'calcium carbonate']	0.415391628808	0.527771003385
poetic	['poetic' 'spiritual being' '#97384' 'abhorrence' '#88605']	0.443203261504	0.504147191038
writing	['writing' '#27528' '#73491' '#29417' 'bilingual']	0.413441057399	0.586146637298
#87648	['#87648' '#7' 'nostalgia' 'obstinate' 'dinosaur']	0.398680027216	0.495949391002
dedicate	['dedicate' 'milestone' '#85452' 'literature' 'redouble']	0.491085811051	0.605503405783
mod.	['mod.' 'perch' 'outgassing' 'cauliflower' '#87164']	0.45158504602	0.543578850083
#43209	['#43209' '#32022' '#43405' '#287680' 'labor force participation rate']	0.498157879836	0.606141482178
#85332	['symbiotic' '#85332' 'jellyfish' '#96993' 'life form']	0.432495493504	0.521791197631
generously	['generously' '#192693' '#38432' 'disburse' '#87511']	0.420110458995	0.565111117226
television viewer	['#199840' 'television viewer' 'rebroadcast' 'listener' '#142287']	0.506236006766	0.509879239607
#43203	['#43203' '#98021' '#43212' '#98662' '#3140']	0.436072464747	0.563354931628
#28230	['#28230' 'mathematics' '#156109' '#3601' 'second language']	0.342684958256	0.490756058483
#77911	['#77911' '#140617' 'extrapolate' 'hypothesis' '#86059']	0.422280881382	0.578990783816
ambition	['ambition' '#34416' '#23439' '#29850' 'aggressive']	0.39147329932	0.599660542914
interrupt	['interrupt' 'interruption' '#77204' 'aggressive' '#126093']	0.482516553515	0.587542011013
#119149	['#64319' '#63937' 'ketone' '#145574' '#62778']	0.53461242319	0.511545309846
#28389	['#28389' '#27256' 'antiparasitic' 'biopsy' '#2804']	0.45488813799	0.480543110979
#38512	['#38512' '#38497' 'intelligence' 'intelligence agency' 'gendarmerie']	0.417464991915	0.578349046577
#139244	['#139244' 'hug' '#94831' 'beguile' 'production company']	0.462201432917	0.550120793233
#4009	['#4009' '#186770' '#67340' '#70844' 'machine-gun fire']	0.406972106145	0.491727881964
nitric acid	['sodium hydroxide' '#98778' '#63087' 'sodium carbonate' 'nitric acid']	0.454429494457	0.442114134734
#67745	['#67745' 'disintegrate' 'brown coal' '#67490' '#72903']	0.528207940726	0.573453952867
#172542	['#172542' '#150998' 'burn out' 'unavowed' '#70705']	0.414224435926	0.548841425497
#60344	['#60344' '#91054' 'presence' '#97660' 'strength']	0.48526021907	0.607520009825
psychiatric hospital	['psychiatric hospital' 'psychiatric' '#45651' 'hospitalization' '#2742']	0.5122415709	0.556852141351
pantry	['pantry' 'nutritive' '#18838' 'pharmaceutics' '#34879']	0.475008316145	0.538659313065
federal territory	['federal territory' '#326942' '#37083' '#59375' 'beast of burden']	0.473960915719	0.581020121994
#164956	['#164956' 'biomaterial' 'pharmaceutics' 'basic research'
 'food irradiation']	0.459276746445	0.53981071663
disinterestedness	['#28836' 'gravitation' 'disinterestedness' '#38647' '#221259']	0.612409579161	0.585823783471
whip	['whip' '#22307' '#72205' 'whipping' '#72152']	0.43929467999	0.483587348081
#65911	['#65911' 'lag' '#65458' '#67078' 'mature']	0.488724704633	0.632458898822
#32881	['#32881' 'pronunciation' 'place name' 'appellative' '#29371']	0.417316243333	0.470566076882
#132689	['kimberlite' '#132689' 'oil extraction' '#311429' 'milling']	0.447724411903	0.463496420636
#31092	['#31092' 'cross-reference' '#212371' 'confidence interval'
 'dependent variable']	0.479986956806	0.572175484938
copepod	['#8887' '#36209' 'copepod' 'fishmeal' 'microsome']	0.475687393917	0.471783182402
#41499	['#41499' 'lake' 'birth rate' '#4374' 'reservoir']	0.418514247802	0.576298781865
mercantile	['mercantile' '#36304' 'merry-go-round' 'gari' '#150998']	0.510770518007	0.557050936057
dictatorial	['autocratic' 'dictatorial' 'despotic' '#84723' '#173795']	0.490181402141	0.496502075841
#26387	['#26387' 'body mass' '#64574' 'sweetened' 'fluorosis']	0.398366751697	0.483232645717
wanted	['wanted' '#95583' 'abductor' 'permissiveness' '#47792']	0.473718798611	0.619239535162
calling card	['calling card' 'pulsar' '#152415' 'cybernetics' '#30524']	0.537685516331	0.554529899467
#18588	['#18588' 'nylon' '#41259' 'flocculation' 'cracked']	0.467197323501	0.514027596817
#41303	['#41303' '#98941' '#64733' 'titanium dioxide' '#172278']	0.367793893519	0.455794746787
#96679	['cryogenic' '#96679' '#41259' 'hydride' 'wind tunnel']	0.512917591357	0.505623315186
ostrich	['ostrich' '#6298' 'unrefined' 'fowl' '#35343']	0.396146879996	0.49540036639
#151546	['#151546' 'chlorophyll' '#89283' 'phytoplankton' 'mineralogy']	0.378770688227	0.467046385967
fallen	['fallen' '#81841' 'commiserate' 'thankful' 'forefather']	0.455452649783	0.562577791099
#15798	['#15798' '#41259' 'gari' 'brown coal' 'flocculation']	0.486909491685	0.501671128957
industrial	['industrial' '#37496' '#3760' 'commodity' 'decline']	0.489250797248	0.597599146358
#69795	['#69795' '#23424' 'valour' '#143061' 'undying']	0.409165598819	0.520617896824
#96198	['#96198' 'anticancer' 'fluorosis' '#5601' '#97515']	0.451959731655	0.505038734514
sympathy	['sympathy' '#34772' 'condolence' '#60238' 'friendship']	0.480964966858	0.569212923684
#44461	['#44461' 'e-mail' '#29110' 'encouragement' '#2433']	0.506487833711	0.59371160913
scent	['scent' '#27164' 'leftovers' '#67490' '#49311']	0.367515331186	0.457816663204
protectionism	['protectionism' '#46846' 'protectionist' '#202996' 'speculation']	0.504368563644	0.577825870437
ancient	['ancient' '#92275' '#91088' '#192343' '#67817']	0.400006365664	0.576549707503
ministerial decree	['ministerial decree' 'principal axis' '#30257' 'pathogenic' 'irradiation']	0.383492404284	0.592651232114
district	['district' '#87491' 'agriculture' 'stipulate' 'train']	0.449764000494	0.629368502738
provenance	['provenance' '#37675' '#86114' 'socio-economic class' '#59291']	0.447539805726	0.565640710568
#191510	['#191510' '#46130' 'home economics' '#191511' 'ecumenical']	0.529352644882	0.567534578701
#65173	['#65173' '#33646' 'summer' 'measurable' 'in time']	0.415062241627	0.563792907354
#28126	['#28126' 'deconstruction' '#28923' '#33845' '#32448']	0.46116131222	0.561794390582
#192080	['more than enough' '#192080' '#33617' '#73203' 'skeptic']	0.524255140795	0.559689103776
#38693	['delegation' '#38693' 'part' '#30612' 'mr.']	0.47012078375	0.549099657076
#30106	['#30106' 'consummation' 'decree nisi' 'canon law' 'sodium carbonate']	0.536367861743	0.586925291942
#59285	['#59285' '#28328' 'square root' '#92225' 'weighting']	0.407024508127	0.499041221373
get into	['get into' 'downhill' '#84823' 'leftovers' '#66025']	0.504683048317	0.535052370226
#125333	['#125333' '#69649' '#150998' '#31287' 'gospel']	0.536076956793	0.580117096316
make the grade	['make the grade' '#219514' '#141292' 'scent' 'red meat']	0.562324873629	0.592621457085
#34695	['#34695' '#115610' 'weight' '#58482' '#130523']	0.459805241505	0.542428782117
legal document	['legal document' 'gramophone' '#97222' 'arithmetic' '#62189']	0.500484475931	0.667154632287
#64978	['#64978' 'toner' '#65125' 'writing paper' 'copier']	0.466249808803	0.521766347837
#158098	['#158098' '#77336' 'date' '#190733' '#91105']	0.40702320363	0.535425295544
venture	['venture' 'entrepreneurial' 'attractive' '#137108' 'low-cost']	0.437087166014	0.581907481054
send up	['send up' '#80682' 'radial' '#14033' 'fuselage']	0.450863689235	0.536921351539
nucleic acid	['nucleic acid' '#64485' 'peptide' 'proteomics' '#27255']	0.458665175469	0.51029011202
clean energy	['clean energy' '#288939' '#312453' 'energy conservation' 'green energy']	0.4111654772	0.527435739121
photolithography	['photolithography' '#10527' '#10116' '#138834' 'chromium plating']	0.438950608049	0.486029248461
clip	['clip' 'news article' '#30414' 'transfer rate' '#30455']	0.442327346029	0.53149941075
road accident	['road accident' '#199826' '#132449' '#186589' 'condensed milk']	0.408147684343	0.508887589158
#149905	['#149905' '#18058' 'mapping' 'accuracy' '#23293']	0.434024846518	0.547444899958
#197118	['#197118' 'point of departure' '#4241' 'de-orbit' '#71689']	0.402323630121	0.584106384016
free market	['#125760' 'free market' 'free enterprise' '#196954' 'centralism']	0.518996886848	0.546062143928
#43646	['#43646' 'sovereign state' 'friendship' 'ally' 'reward']	0.473998502835	0.598664723196
#61575	['#61575' '#22850' 'bandage' 'lesion' 'perforate']	0.359309413856	0.475643675127
laden	['laden' '#61246' '#64263' '#58351' '#67490']	0.450045138271	0.525596524738
self-defense	['self-defense' 'unavowed' 'pretended' 'law of war' 'military man']	0.518347511734	0.562798945475
schoolmaster	['schoolmaster' 'priesthood' '#87607' 'croupier' '#76463']	0.462814551054	0.594688684756
#18603	['#18603' 'observatory' '#26953' '#98608' '#142718']	0.386369094257	0.538692172561
#310617	['#310617' 'savannah' '#41856' 'steppe' '#36074']	0.383088121321	0.497426991325
self-injury	['self-injury' '#27427' '#84797' 'mental state' 'injudicious']	0.486871628796	0.541839480713
#24506	['#24506' 'slowness' 'tedious' '#94942' '#93643']	0.472733418933	0.599953077459
#200358	['#200358' '#142718' 'shortly' '#4291' 'autumn']	0.456822227159	0.620175158233
#283596	['tropical cyclone' '#283596' 'flash flood' '#49101' '#81339']	0.440593660589	0.503454546618
ethnographic	['#98629' 'ethnographic' '#2135' '#91102' '#32609']	0.447074189672	0.502973188516
film producer	['film producer' 'film production' 'film industry' 'dramatic art' '#2101']	0.475425175088	0.496557411926
#84184	['#84184' 'sketchy' '#95172' 'fickle' '#82801']	0.428070814093	0.531451061323
#4064	['#4064' 'standardization' 'calibration' 'quality assurance'
 'data management']	0.42322652808	0.577899255012
delve	['delve' 'economic theory' 'indulgence' 'elucidation' '#166401']	0.514837817689	0.623898011488
#68722	['#68722' 'base' 'basis' '#30612' 'necessary']	0.413620141709	0.51413415915
measured	['measured' '#24344' '#89763' '#175817' 'confidence limit']	0.447840191639	0.55823200293
armrest	['armrest' '#13052' 'radial' '#41259' 'tray']	0.447271040339	0.505837166437
#326298	['#326298' 'gari' 'cotton plantation' 'vanilla' 'beef cattle']	0.460601766615	0.503924547988
spaceflight	['spaceflight' 'radiation belt' 'aurora' 'solar physics' '#48682']	0.439657243167	0.520937728005
divestiture	['#30617' 'oligopoly' 'divestiture' 'price control' '#275012']	0.511446884013	0.508112453968
amphibian	['amphibian' '#78247' 'mollusc' '#281437' 'carnivorous']	0.386877647589	0.437467422725
bedclothes	['bedclothes' 'diaper' 'buckle' '#34879' '#17734']	0.441793900477	0.493700892105
#84071	['#84071' 'nonetheless' '#76550' '#84253' '#84718']	0.432226806493	0.610062699016
#80998	['air force' '#80998' 'artillery' 'military aircraft' '#97928']	0.467602526789	0.55456270145
#285259	['#285259' 'gravitation' 'postulate' 'axiological' 'steady state']	0.38356132088	0.534990992354
#58239	['#58239' '#58238' '#83317' 'flocculation' 'brown coal']	0.428886387863	0.54302716968
#308668	['#308668' 'pollution' '#97556' 'marine' '#118526']	0.436829342995	0.560492794943
sexist	['sexist' '#82935' 'stereotyped' '#283909' 'sexualization']	0.507437615661	0.58667861816
#68831	['#68831' '#23293' 'accuracy' 'verify' 'validate']	0.411830435126	0.529965225277
acrylonitrile	['acrylonitrile' 'nitric acid' 'sodium hydroxide' '#62798' 'gari']	0.422563010129	0.477413126773
#160374	['#160374' 'adaptor' 'adapter' 'shaver' '#41259']	0.452564300057	0.489745554915
herbivorous	['herbivorous' '#83091' '#83089' '#11445' 'carnivorous']	0.482932588647	0.49547816702
#89194	['#89194' 'illegible' '#116931' '#91479' 'bill of lading']	0.48538136064	0.577369508549
planted	['planted' 'naturalness' 'timberland' '#11312' '#170952']	0.455350486239	0.57965372314
unilaterally	['unilaterally' '#194396' '#326872' '#149978' 'frame']	0.390560416844	0.533850879388
#85038	['#85038' '#92875' 'utilisation' 'reiterative' 'optimise']	0.475451508	0.611773876208
uncontested	['uncontested' 'undisputed' 'determinative' 'supposition' 'make over']	0.388873824063	0.543708873241
#27530	['#27530' '#28586' '#86025' 'conscientiousness' '#178671']	0.435411414565	0.599379257258
#76340	['#76340' 'misinform' 'mysterious' 'obsess' 'imperialistic']	0.408489561185	0.524961758467
#98677	['hydraulic' 'magneto' '#18934' '#98677' 'storage battery']	0.536882860825	0.515062454421
#186952	['#186952' 'date of arrival' 'centile' 'date of birth' '#43882']	0.463386941926	0.567097815776
#29785	['cleave' 'immortal' '#69649' '#148225' '#29785']	0.566640653438	0.560649915069
have sex	['have sex' '#71155' '#202328' '#88023' 'sexual activity']	0.433611119137	0.579262168493
theft	['theft' '#3162' 'robbery' 'kidnapping' 'homicide']	0.460982166067	0.544812931958
bisexual person	['bisexual person' '#45497' 'virility' 'homo' 'inferiority complex']	0.520290994678	0.57844785512
endless	['endless' 'incessant' '#89396' 'interminable' '#92050']	0.391792209495	0.53139885339
reveal	['reveal' '#144360' '#90792' '#69941' 'contrary']	0.540443081912	0.620165101251
seminarian	['seminarian' '#47253' 'sermon' '#2101' '#177237']	0.498836975957	0.554424784724
#45815	['#45815' 'landowner' '#46554' 'land reform' '#47413']	0.404628337598	0.529097822804
#305229	['civil lawsuit' '#305229' '#30617' 'election fraud' 'price control']	0.49487187455	0.525862369819
tanker	['tanker' '#327028' 'fuel oil' '#136666' '#18634']	0.385042396032	0.50351748446
#169696	['delaying' '#169696' 'inflexibility' '#3081' '#92050']	0.491985672615	0.545364614942
#85103	['#85103' 'determining' '#30058' 'deciding' '#122420']	0.48802530032	0.600007569079
#33842	['#33842' 'tightening' '#277152' 'equity market' 'inflationary']	0.453753310392	0.548538103844
irradiation	['irradiation' '#133262' '#65935' '#41259' 'signaling']	0.448364898545	0.527899820714
naturalness	['naturalness' 'gravitation' '#158427' '#115217' 'production function']	0.447918416699	0.551683745466
#4	['#4' 'cell' '#14395' '#14393' '#72924']	0.440303517959	0.560298767891
oceanic	['oceanic' 'oscillation' '#89051' '#48959' '#28567']	0.471506637747	0.529769725516
ostensible	['ostensible' '#29308' '#70682' 'fictive' '#91910']	0.404413048941	0.518775183102
#85407	['#85407' 'national park' 'natural resource' '#95087' 'inhabit']	0.434662938663	0.608008295135
#29627	['#29627' '#3648' 'synthesis' '#27708' '#98165']	0.458768222764	0.582238002004
#120867	['#120867' '#149978' 'south-east' '#305113' 'raw material']	0.44433698122	0.593284599957
limelight	['limelight' '#99696' '#28886' 'perversely' '#23676']	0.534661388328	0.560429831565
#201997	['#201997' 'energy unit' 'trophic' 'degrader' 'damping']	0.4191968877	0.499242095745
#4744	['#4744' 'combat' '#27277' 'disability' '#4418']	0.396709842661	0.500766924739
denomination	['denomination' '#37783' '#122674' '#97748' 'religious association']	0.449014627595	0.567286943902
#192859	['#192859' 'in conclusion' '#200523' 'frank' 'ought']	0.369767411968	0.567189290163
