#61554	#61554	0
#74905	#74905	0
#85332	#85332	0
generously	generously	0
television viewer	television viewer	0
#43203	#43203	1
#28230	#28230	0
#77911	#77911	5
ambition	ambition	0
interrupt	interrupt	0
#119149	#119149	0
#28389	#28389	0
#38512	#38512	0
#139244	#139244	0
#4009	#4009	0
nitric acid	nitric acid	0
#67745	#67745	0
#172542	#172542	0
#60344	#60344	2
psychiatric hospital	psychiatric hospital	0
pantry	pantry	2
federal territory	federal territory	0
#164956	#164956	0
disinterestedness	disinterestedness	5
whip	whip	0
#65911	#65911	0
#32881	#32881	0
#132689	#132689	0
#31092	#31092	0
copepod	copepod	3
#41499	#41499	0
mercantile	mercantile	0
dictatorial	dictatorial	0
#26387	#26387	0
wanted	wanted	0
calling card	calling card	0
#18588	#18588	0
#41303	#41303	0
#96679	#96679	0
ostrich	ostrich	0
#151546	#151546	0
fallen	fallen	0
#15798	#15798	0
industrial	industrial	5
#69795	#69795	0
#96198	#96198	0
sympathy	sympathy	4
#44461	#44461	0
scent	scent	0
protectionism	protectionism	5
ancient	ancient	0
ministerial decree	ministerial decree	0
district	district	0
provenance	provenance	0
#191510	#191510	0
#65173	#65173	5
#28126	#28126	0
#192080	#192080	0
#38693	#38693	1
#30106	#30106	0
#59285	#59285	0
get into	get into	0
#125333	#125333	0
make the grade	make the grade	0
#34695	#34695	0
legal document	legal document	0
#64978	#64978	0
#158098	#158098	0
venture	venture	0
send up	send up	0
nucleic acid	nucleic acid	0
clean energy	clean energy	4
photolithography	photolithography	0
clip	clip	0
road accident	road accident	0
#149905	#149905	3
#197118	#197118	0
free market	free market	0
#43646	#43646	3
#61575	#61575	0
laden	laden	0
self-defense	self-defense	0
schoolmaster	schoolmaster	0
#18603	#18603	0
#310617	#310617	0
self-injury	self-injury	0
#24506	#24506	0
#200358	#200358	0
#283596	#283596	0
ethnographic	ethnographic	0
film producer	film producer	0
#84184	#84184	0
#4064	#4064	0
delve	delve	0
#68722	#68722	0
measured	measured	0
armrest	armrest	0
#326298	#326298	0
spaceflight	spaceflight	0
divestiture	divestiture	0
amphibian	amphibian	0
bedclothes	bedclothes	0
#84071	#84071	0
#80998	#80998	0
#285259	#285259	0
#58239	#58239	0
#308668	#308668	5
sexist	sexist	0
#68831	#68831	3
acrylonitrile	acrylonitrile	0
#160374	#160374	0
herbivorous	herbivorous	0
#89194	#89194	0
planted	planted	0
unilaterally	unilaterally	0
#85038	#85038	0
uncontested	uncontested	0
#27530	#27530	0
#76340	#76340	0
#98677	#98677	0
#186952	#186952	0
#29785	#29785	0
have sex	have sex	0
theft	theft	0
bisexual person	bisexual person	0
endless	endless	0
reveal	reveal	0
seminarian	seminarian	0
#45815	#45815	0
#305229	#305229	0
tanker	tanker	4
#169696	#169696	0
#85103	#85103	4
#33842	#33842	0
irradiation	irradiation	0
naturalness	naturalness	0
#4	#4	0
oceanic	oceanic	0
ostensible	ostensible	0
#85407	#85407	5
#29627	#29627	0
#120867	#120867	0
limelight	limelight	0
#201997	#201997	0
#4744	#4744	5
denomination	denomination	0
#192859	#192859	3
#305073	#305073	0
butane	butane	0
shaman	shaman	0
#14379	#14379	0
comb	comb	0
reaction	reaction	0
#221500	#221500	0
circumstantially	circumstantially	0
hand grenade	hand grenade	0
#151659	#151659	0
eggplant	eggplant	0
#141372	#141372	0
#13752	#13752	0
#149096	#149096	0
#131626	#131626	0
#226082	#226082	0
psychological science	psychological science	0
water quality	water quality	0
building worker	building worker	0
geological	geological	0
#193805	#193805	0
#85717	#85717	0
burial ground	burial ground	0
reindeer	reindeer	0
income tax	income tax	0
#24745	#24745	0
#82665	#82665	0
concerning	concerning	4
cleave	cleave	0
#39223	#39223	0
merchant vessels	merchant vessels	0
#477	#477	0
captivity	captivity	0
#80800	#80800	0
#11911	#11911	0
#14405	#14405	0
#45265	#45265	0
horseshoe	horseshoe	0
#45916	#45916	0
#91724	#91724	4
#94641	#94641	0
#153074	#153074	0
#124196	#124196	0
#75813	#75813	0
layoff	layoff	0
unearned	unearned	0
bring about	bring about	0
#62945	#62945	0
#62941	#62941	0
rib	rib	0
fame	fame	0
cremation	cremation	0
#83949	#83949	0
#4445	#4445	0
#98012	#98012	0
#30626	#30626	2
#95412	#95412	0
#47010	#47010	0
#84563	#84563	0
#1243	#1243	0
sterilized	sterilized	0
mountain chain	mountain chain	0
reporting	reporting	0
sauna	sauna	0
colouring	colouring	0
#149259	#149259	0
earmark	earmark	0
center	center	0
magnetics	magnetics	0
#135467	#135467	0
#317462	#317462	0
#1019	#1019	0
#68009	#68009	0
#93789	#93789	0
#43807	#43807	0
bananas	bananas	0
#48094	#48094	0
#9658	#9658	0
#200257	#200257	0
#73770	#73770	0
antichristian	antichristian	0
miniscule	miniscule	0
sport facility	sport facility	0
#78666	#78666	0
#178134	#178134	0
ease	ease	1
mobile phone operator	mobile phone operator	0
#215118	#215118	0
shout	shout	0
decompression	decompression	0
exhibition	exhibition	0
#46121	#46121	5
transformation	transformation	2
oral exam	oral exam	0
hunt down	hunt down	0
punctual	punctual	0
archeological	archeological	0
observation post	observation post	0
#67837	#67837	0
five	five	0
#1834	#1834	0
immediately	immediately	0
antiseptic	antiseptic	0
rear	rear	0
#33610	#33610	0
gatehouse	gatehouse	0
supernumerary	supernumerary	0
multicultural	multicultural	0
securities	securities	0
#64336	#64336	0
#30559	#30559	0
adversity	adversity	0
#95911	#95911	0
delegation	delegation	0
#58527	#58527	0
#78201	#78201	0
character reference	character reference	0
computer screen	computer screen	0
tadpole	tadpole	4
outgo	outgo	0
#124497	#124497	0
#18321	#18321	0
intravenous	intravenous	0
run	run	5
#59348	#59348	0
judgement by default	judgement by default	0
#93582	#93582	0
host	host	4
uncivilized	uncivilized	0
television show	television show	0
city hall	city hall	3
#316429	#316429	0
dictated	dictated	0
firing	firing	0
foil	foil	0
#88034	#88034	4
mental deficiency	mental deficiency	0
cooperative society	cooperative society	0
#45424	#45424	0
#85414	#85414	0
sept	sept	0
#190337	#190337	3
deafness	deafness	0
#177650	#177650	0
social service	social service	0
stabilisation	stabilisation	0
#192246	#192246	0
renewal	renewal	5
#116039	#116039	0
preferment	preferment	0
#29033	#29033	0
galvanize	galvanize	0
dynamite	dynamite	0
artificial intelligence	artificial intelligence	0
#174400	#174400	0
#159174	#159174	0
#144597	#144597	0
#27708	#27708	0
#143388	#143388	0
#97755	#97755	0
prawn	prawn	0
#33126	#33126	0
#43163	#43163	0
injection	injection	0
#159672	#159672	0
#182495	#182495	0
#306234	#306234	0
church building	church building	0
#192693	#192693	0
wholesale	wholesale	0
spleen	spleen	0
jackhammer	jackhammer	0
fried	fried	0
propaganda	propaganda	0
#36966	#36966	0
#37509	#37509	0
#186606	#186606	0
#72468	#72468	0
#79160	#79160	0
#85687	#85687	5
#117501	#117501	0
#77497	#77497	0
father-in-law	father-in-law	2
ameliorate	ameliorate	0
#44447	#44447	0
#46535	#46535	0
biochemistry	biochemistry	0
diplomatic note	diplomatic note	0
#45829	#45829	0
#87374	#87374	2
vanquished	vanquished	0
#87377	#87377	0
papers	papers	0
acidification	acidification	0
#39688	#39688	0
#81699	#81699	0
switch off	switch off	0
#85051	#85051	0
genealogical	genealogical	0
#87080	#87080	0
#166725	#166725	0
ghost	ghost	0
#15398	#15398	0
#90901	#90901	0
#32529	#32529	0
exigent	exigent	0
heath	heath	0
#78966	#78966	0
#23705	#23705	0
#950	#950	0
#95409	#95409	5
#147256	#147256	0
