#61554	#112738	5
#74905	#54165	0
uncontested	indiscutido	0
#27530	#60939	0
#76340	#54126	0
#98677	#59263	0
#186952	#239822	0
#29785	#101613	0
have sex	cohabitar	0
theft	substracción	0
bisexual person	bisexual	0
endless	continuado	0
reveal	descubrir	0
seminarian	seminarista	0
#45815	#109772	5
#305229	#229348	0
tanker	nave nodriza	0
#169696	#42356	4
#85103	#37509	0
#33842	#5908	0
irradiation	irradiación	4
naturalness	frescura	0
#4	#36883	0
oceanic	oceánico	0
ostensible	aparente	0
#85407	#220237	0
#29627	#95029	0
#120867	#247688	5
limelight	destacar	0
#201997	#121953	0
#4744	#7198	0
denomination	denominación	0
#192859	#205296	0
#305073	#311190	4
butane	butano	2
shaman	chamán	4
#14379	#30383	0
comb	peine	0
reaction	réplica	0
#221500	#123585	5
circumstantially	en extenso	0
hand grenade	granada de mano	4
#151659	#93601	0
eggplant	berenjena	0
#141372	#124610	0
#13752	#18602	0
#149096	#77615	0
#131626	#252645	0
#226082	#314523	0
psychological science	sicología	5
water quality	calidad de las aguas	0
building worker	obrero de la construcción	3
geological	geológico	5
#193805	#44488	0
#85717	#15680	4
burial ground	cementerio	0
reindeer	reno	4
income tax	impuesto sobre la renta	5
#24745	#22723	0
#82665	#77028	5
concerning	a propósito de	5
cleave	acuchillar	0
#39223	#45500	0
merchant vessels	marina mercante	0
#477	#27590	0
captivity	detenimiento	0
#80800	#199234	0
#11911	#241838	0
#14405	#63481	0
#45265	#55819	4
horseshoe	herradura	0
#45916	#32223	0
#91724	#89884	0
#94641	#61588	0
#153074	#746	0
#124196	#310399	4
#75813	#58895	0
layoff	suspensión de empleo	0
unearned	inmerecido	0
bring about	traer	0
#62945	#22458	0
#62941	#18188	1
rib	costilla	0
fame	notoriedad	0
cremation	cremación	5
#83949	#94449	0
#4445	#135491	0
#98012	#85920	0
#30626	#45100	3
#95412	#95143	0
#47010	#105110	0
#84563	#32369	0
#1243	#34887	5
sterilized	antiséptico	0
mountain chain	cordillera	0
reporting	crónica	0
sauna	sauna	5
colouring	color	0
#149259	#4389	0
earmark	marca	0
center	abismo	0
magnetics	magnetismo	1
#135467	#203303	0
#317462	#203909	5
#1019	#2289	0
#68009	#10347	0
#93789	#43370	0
#43807	#84340	5
bananas	raro	0
#48094	#21533	0
#9658	#67186	0
#200257	#206318	0
#73770	#11272	0
antichristian	anticristiano	1
miniscule	minúsculo	5
sport facility	instalación deportiva	5
#78666	#62	0
#178134	#219127	0
ease	facilidad	3
mobile phone operator	empresa de telefonía móvil	0
#215118	#202601	0
shout	grito	0
decompression	descompresión	0
exhibition	exposición	0
#46121	#120826	5
transformation	transformación	5
oral exam	examen oral	0
hunt down	cazar	0
punctual	cumplidor	0
archeological	arqueológico	0
observation post	registro	0
#67837	#3641	0
five	cinco	0
#1834	#65233	0
immediately	en seguida	0
antiseptic	antiséptico	4
rear	revés	0
#33610	#39343	4
gatehouse	conserjería	0
supernumerary	sobrante	0
multicultural	pluricultural	0
securities	instrumento financiero	5
#64336	#70006	5
#30559	#78888	0
adversity	adversidad	5
#95911	#115063	0
delegation	representación	0
#58527	#135239	0
#78201	#58055	0
character reference	referencia	0
computer screen	pantalla	0
tadpole	renacuajo	0
outgo	egreso	0
#124497	#21163	0
#18321	#32952	0
intravenous	intravenoso	0
run	carrera	0
#59348	#216524	3
judgement by default	sentencia en rebeldía	1
#93582	#70926	0
host	anfitrión	5
uncivilized	incivilizado	5
television show	emisión televisiva	0
city hall	concejo	0
#316429	#255566	5
dictated	concordado	0
firing	disparo de bala	0
foil	obstar	0
#88034	#16404	2
mental deficiency	deficiencia mental	5
cooperative society	cooperativa	0
#45424	#63616	0
#85414	#41752	5
sept	hogar	0
#190337	#25313	1
deafness	sordera	5
#177650	#87980	0
social service	servicio social	4
stabilisation	afianzamiento	0
#192246	#237047	0
renewal	reciclaje	0
#116039	#14080	5
preferment	preferencia	0
#29033	#96693	0
galvanize	galvanizar	5
dynamite	dinamita	5
artificial intelligence	inteligencia artificial	4
#174400	#363	0
#159174	#48325	0
#144597	#21438	0
#27708	#114466	5
#143388	#97156	0
#97755	#65215	5
prawn	carabinero	0
#33126	#9021	0
#43163	#119883	5
injection	inyección	0
#159672	#7310	0
#182495	#80425	2
#306234	#314033	5
church building	iglesia	0
#192693	#205950	4
wholesale	venta al por mayor	0
spleen	bazo	1
jackhammer	martillo neumático	0
fried	frito	0
propaganda	campaña publicitaria	0
#36966	#58122	2
#37509	#50738	0
#186606	#113305	5
#72468	#102816	5
#79160	#14372	0
#85687	#43591	3
#117501	#265178	5
#77497	#34116	4
father-in-law	suegro	4
ameliorate	mejorar	0
#44447	#38517	5
#46535	#123515	4
biochemistry	bioquímica	3
diplomatic note	nota diplomática	5
#45829	#246683	0
#87374	#221028	4
vanquished	vencido	0
#87377	#15869	2
papers	carné de identidad	4
acidification	acidificación	4
#39688	#11330	0
#81699	#3480	0
switch off	apagar	0
#85051	#8543	0
genealogical	genealógico	4
#87080	#63193	0
#166725	#82548	0
ghost	fantasma	0
#15398	#41977	0
#90901	#219659	0
#32529	#100263	0
exigent	acucioso	0
heath	páramo	0
#78966	#0	0
#23705	#106154	4
#950	#68129	0
#95409	#119007	4
#147256	#128060	0
