befit	prestar	0
sort out	dilucidar	0
third degree	tercer grado	0
waste collection	recogida de basuras	1
organic peroxide	peróxido orgánico	0
gifted	talentoso	0
informative	instructivo	0
dengue	dengue	0
groundwater	agua subterránea	0
sparse	ralo	0
notorious	famoso	0
attorney	abogado	0
old	viejo	0
buying power	poder de compra	0
vice president	vicepresidente	0
crown	corona	0
elderly	viejo	0
atomic bomb	bomba atómica	0
cede	conceder	0
deploy	formar	0
microwave	horno de microondas	0
tornado	tornado	0
exposition	exhibición	0
human body	organismo	0
beget	parir	0
marketing	marketing	0
sulphuric acid	ácido sulfúrico	0
descendent	descendiente	0
open fire	abrir fuego	0
misleading	insidioso	0
craftsman	artesano	2
propagate	diseminar	0
eightieth	octogésimo	1
dilemma	dilema	0
development aid	ayuda al desarrollo	0
profession	empleo	3
fumes	gases de escape	0
back-to-back	secuencial	0
wan	pálido	0
connote	significar	0
indispensable	necesario	0
people	gente	3
jealousy	celos	0
fight	pugna	3
wrongdoing	culpa	0
predominance	prevalencia	0
accountancy	contaduría	0
starve	tener hambre	0
insurrection	revuelta	2
immorality	inmoralidad	3
illegal trade	tráfico	0
becoming	decente	0
vitality	vitalidad	0
satisfactorily	satisfactoriamente	0
annexationist	anexionista	0
circumstantial	circunstancial	3
individualised	personalizado	0
come back	reingresar	0
peso	peso chileno	0
break-up	ruptura	0
radicalize	radicalizar	0
electrical engineering	electrotecnia	0
follow up	hacer efectivo	0
strengthening	revigorización	1
sidestep	capear	0
one-third	tercio	3
opportunistic	oportunista	3
xiii	trece	0
sq.	sucesión	0
pedagogue	maestro	0
commuting	ordinario	0
posting	envío	0
vista	panorama	0
floor	solado	0
glacier	glaciar	0
geographically	geográficamente	0
shrink	empequeñecer	0
exporter	exportador	0
theatrical	espectáculo teatral	0
handicap	tropiezo	0
football	soccer	0
department of economics	facultad de economía	0
exclusive right	privilegio	0
happening	evento	0
twenty-ninth	veintinueve	0
microcosm	microcosmo	0
wind turbine	turbina eólica	0
irrigation	riego	3
consul	cónsul	2
particular	especial	3
peruse	supervisar	0
recidivist	apóstata	0
exceeding	maravilloso	0
battle	conflicto	0
idealism	idealismo	2
retroactivity	retroactividad	0
grape	uva	0
sui generis	sui géneris	3
deceitful	insidioso	0
permanently	permanentemente	0
real estate agent	agente inmobiliario	2
premature baby	prematuro	0
terror	aterrar	0
persevere	persistir	0
seemingly	en apariencia	0
self-proclaimed	sedicente	0
blast	explosión	0
betterment	mejoramiento	3
materialize	realizar	0
decennial	décimo aniversario	0
quick	célere	0
accumulation	recolección	0
health coverage	seguro de enfermedad	1
shave	rape	0
revolution	subversión	0
oscillation	oscilación	0
measurable	mensurable	0
helpless	inoperante	0
overseas department	región de ultramar	0
police investigation	pesquisa	3
substitute	substituto	0
rapist	violador	0
stressful	extenuante	0
constitution	constitución	3
jeopardy	riesgo	0
melt	fusión	0
shared	común	0
non-payment	impago	3
warrant of arrest	orden de captura	0
unfairness	partidismo	0
peer pressure	presión social	0
combatant	combatiente	0
re-examine	reexaminar	0
information superhighway	superautopista de la información	0
precursor	antecesor	0
wherever	donde quiera	0
simultaneous	simultáneo	0
useful	beneficioso	0
problematic	desorientador	0
self-sufficient	autosuficiente	0
subjectivity	subjetividad	3
rarely	raramente	0
crisis	crisis	3
single-parent	monoparental	3
angry	reñido	0
computer crime	cibercrimen	0
predictability	previsibilidad	0
sharpen	aguzar	0
comic book	cómic	2
high-speed	ultrarrápido	0
hospital care	hospitalización	0
apparent	palmario	0
come into being	nacer	0
in truth	en verdad	2
autumn	otoño	0
expiry date	fecha de caducidad	0
economic crisis	crisis	0
flu	influenza	0
cat	gato	0
intensely	intensivamente	0
interracial	interracial	0
bureaux	agencia estatal	0
usability	disponibilidad	0
figure	figurar	0
economic cycle	ciclo económico	3
predict	prometer	0
awesome	maravilloso	0
sample	catar	0
clothing	ropa	1
general public	gran público	0
blood pressure	presión sanguínea	0
long-term loan	crédito a largo plazo	1
s.	ponto	0
husbandry	cultivo	0
eight	ocho	0
pathway	camino	0
impartial	equitativo	0
sustainability	sostenibilidad	0
birthday	natalicio	0
data	dato	3
renovation	renovación	0
stress	ansia	3
fluent	elocuente	0
consensually	mancomunadamente	0
skirmish	escaramuza	2
truce	armisticio	0
impartially	imparcialmente	0
case in point	antecedente	0
disclosure	revelación	0
unacceptable	imposible	0
video equipment	tv	0
statistical	estadístico	0
pitch	echar	0
horrify	aterrar	0
dollarization	dolarización	2
declaration of independence	declaración de independencia	1
ter.	colonia	0
group	aglomerar	2
monitor	pantalla	3
plethora	plétora	0
web application	aplicación web	0
limbo	limbo	0
diplomatic immunity	inmunidad diplomática	2
killer	homicida	0
executory	efectivo	0
purchase order	demanda	0
col.	columna	0
lunch	merienda	1
half	mitad	3
wagon	chispa	0
execute	consumar	0
beach	playa	1
imprescriptible	inalienable	0
legume	legumbre	0
cropping	rape	0
liberating	liberador	0
spacefaring	vuelo espacial	0
manifesto	manifiesto	0
north west	noroeste	0
amusement	satisfacción	0
hand-held	portátil	2
accomplish	consumar	0
official document	documento oficial	0
bring down	enrarecer	0
inevitably	inevitablemente	0
theory	teoría	0
pathogenic	patogénico	0
parking lot	estacionamiento	0
diagnostic	diagnóstico	0
oasis	oasis	0
poaching	caza furtiva	3
plea	plegaria	0
remainder	residuo	0
advance	mejoramiento	3
carnival	carnaval	2
ministry	departamento ministerial	3
impose	endosar	2
programming	programación	0
xii	doce	0
turn	rodeo	0
support	subsistencia	3
toxic material	material tóxico	0
blind	cegar	0
cheese	queso	1
saving	ahorro	0
surviving	superviviente	0
power supply	alimentador	0
indecent	obsceno	3
anti-	anti-	0
methodological	metodológico	0
image processing	tratamiento de imágenes	0
phone line	línea telefónica	0
carbonate	bicarbonato	0
twenties	años veinte	0
brevity	brevedad	0
speaking	pronuncia	0
bloodshed	delito de sangre	0
perpetuation	perpetuación	0
imagery	imaginación	0
disassociation	disociación	0
copy	copia	0
holder	titular	0
limited partnership	sociedad comanditaria	1
specify	estipular	0
inventor	inventor	3
court order	decreto	0
rival	retador	0
discernment	comprensión	0
protected	amparado	0
counselor	valido	0
oath	jura	0
decompose	descomponer	0
gathering	tropa	0
generality	principio de derecho	0
news story	suceso	0
dash	ímpetu	0
all present	presente	0
spectre	aparición	0
conversion	alteración	0
sport	estilo	0
zoo	zoológico	0
squad	cuadrilla	3
kibbutz	kibbutz	2
caseworker	asistente social	2
invertebrate	invertebrado	0
donation	contribución	0
successive	secuencial	0
icon	icono	0
renal	renal	0
military school	academia militar	3
steady	amor	0
sale	venta	1
playing	actuación	0
axe	machado	0
salt	muera	0
central heating	calefacción central	3
birth rate	tasa de natalidad	3
commissary	comedor	0
tonnage	tonelaje	2
deportation	deportación	0
executive agency	recaudación tributaria	0
treasure	tesoro	0
crime	crimen	3
going	marcha	0
partake	participar	0
sierra	sierra	0
bureau	agencia estatal	0
ranking	standing	0
dishonourable	deshonroso	3
place name	topónimo	3
carbon tax	impuesto sobre el carbono	3
between	en medio de	3
admiration	asombro	0
res.	investigación	0
a.k.a.	alias	0
mechanization	tecnología de punta	0
reveal	descubrir	0
keenly	agudamente	0
worrying	doloroso	0
new wave	nueva ola	0
by mistake	por accidente	0
adjudge	fallar	0
steadfast	inquebrantable	0
managing	gestión	3
subsequent	subsecuente	0
ostensible	aparente	0
insured person	asegurado	0
living room	sala de estar	3
impregnated	fecundado	0
tacit	virtual	0
come	venir	3
reaction	réplica	0
hand grenade	granada de mano	3
penal	penal	0
rehabilitated	rehabilitado	2
ground attack	ataque terrestre	3
madness	entusiasmo	0
biphenyl	difenilo	2
attache	diplomático	0
period	espacio de tiempo	0
sampling	muestreo	3
higher education	enseñanza superior	0
promptness	puntualidad	0
government officials	aparato	0
dislocation	torcedura	0
better	mejorar	3
immunodeficiency	inmunodeficiencia	0
subscriber	suscriptor	3
legitimization	legalización	0
avian	aviario	0
educated	noticioso	0
disseminator	divulgador	0
dramatic	teatral	0
felling	abatimiento	0
predicament	predicamento	0
co-ordination	coordinación	3
mount	monte	0
cadastre	catastro	3
situation	situación	3
rearmament	rearme	3
dec.	declaración	0
green belt	área verde	0
commander	comandante	0
telephony	telefonía	0
sudden	súbito	0
volition	voluntad	0
reappearance	reaparición	0
par	equilibrio	0
pat	tris	0
author	escritor	3
reshape	contraer	0
grantee	rentista	0
universality	universalidad	0
graft	injertar	0
in vivo	in vivo	2
finish	culminación	0
turning point	hito	0
school leaver	graduado escolar	0
unmanageable	irremediable	0
anti-malarial	antipalúdico	2
agreeing	favorable	0
solve	adivinar	0
equal opportunity	igualdad de oportunidades	0
good offices	buenos oficios	0
manifold	colector	0
livestock	ganado	0
being	existencia	0
energy balance	balance energético	1
violent	violento	0
except	silenciar	0
internal waters	aguas interiores	0
desktop	escritorio virtual	0
out of service	fuera de servicio	0
instrument	instrumento	3
disputing	contestatario	0
participative	participativo	0
kingdom	monarquía	0
data warehouse	almacén de datos	1
federated state	región federal	0
unveil	develar	0
inflation	inflación	0
traffic	tránsito vehicular	0
common measure	factor común	0
using	delito de explotación	0
execution	homicidio calificado	0
clean fuel	combustible limpio	0
bracelet	brazalete	0
server	servidor	0
oblivion	olvido	0
nursery school	guardería	0
substandard	desprevenido	0
passionate	caldeado	0
xviii	decimoctavo	0
twelve	doce	0
video recording	grabación en vídeo	0
balata	balata	0
mental health	salud mental	0
undervaluation	infravaloración	0
pioneer	pionero	0
situate	enclavar	0
sadden	entristecer	3
disinformation	desinformación	2
environmental hazard	riesgo ambiental	0
credits	créditos	0
arithmetical	aritmético	0
pay heed	reparar	0
trivialize	trivializar	0
pressurize	presurizar	0
trivialization	banalización	0
hiatus	hiato	0
practical	práctico	3
automatic weapon	pistola automática	3
apostate	apóstata	3
neighbor	vecino	0
testimony	testimonio	0
mixed	interracial	0
accredit	conceder	0
impregnate	preñar	0
long-lived	continuo	0
spreading	derramamiento	0
garner	acaparar	0
annotate	anotar	0
great quantity	abasto	0
paediatrics	pediatría	0
watchdog	perro guardián	0
shrinking	retracción	0
area	área	3
dispersion	derramamiento	0
detectable	constatable	0
condone	sincerar	0
delayed	retardado	0
know-how	saber hacer	0
elimination	eliminación	3
regimen	plan	0
in particular	en particular	3
motor vehicle	vehículo de motor	0
strawberry	fresa	2
open-door policy	puerta abierta	0
sense of direction	sentido de la orientación	0
pulp	pulpa	3
expect	aguardar	3
toilet	servicios	0
wartime	tiempo de guerra	0
ax	machado	0
casualty	caído	0
fill	rellenar	0
immunity	exención	0
narco	narco	0
symbol	símbolo	0
bribe	soborno	0
twenty-first	veintiuno	0
spouse	cónyuge	0
applause	aplauso	0
inevitability	inevitabilidad	0
odds	probabilidad	0
apparel	ropa	0
signalling	signo	0
represent	simbolizar	3
founder	iniciador	0
political prisoner	preso de conciencia	0
surgical	operatorio	0
commute	ordinario	0
follow	seguir	3
technological revolution	revolución tecnológica	0
gunpowder	pólvora	0
assuage	paliar	0
equivalency	equilibrio	0
primary school	primario	0
infringement	contravención	0
engrave	inscribir	0
plausibility	plausibilidad	0
induce	inducir	0
bleach	blanqueador	0
per capita	per cápita	0
railway station	estación de ferrocarril	3
neurological	neurológico	2
deficient	desprevenido	0
trench	cárcava	0
scrapping	comercio de chatarra	0
mammal	mamíferos	3
electric power	potencia eléctrica	0
fragility	fragilidad	0
finding of fact	sentencia judicial	0
casual	sport	0
section	cuota	3
multitude	concurso	0
condensed	resumido	0
salary increase	mejora salarial	0
archdiocese	arquidiócesis	0
round-trip	viaje de regreso	0
monetize	monetizar	3
car park	estacionamiento	0
skyrocket	volador	0
action	litigar	3
sealing	impermeabilización	0
specialize	especializar	2
caravan	caravana	2
haemoglobin	hemoglobina	0
select	escoger	0
eye	ojo	0
injure	lacerar	0
intense	hiriente	0
implore	mendigar	0
cultivation	cultivo	0
weather station	estación meteorológica	0
more	adjunto	3
excuse	disculpa	0
controlling	control	0
dissident	contestatario	0
breach	incumplimiento	0
endpoint	terminación	0
dead person	muerto	0
evolved	evolucionado	0
abandon	abandono	0
sulphide	sulfuro	0
bravely	valerosamente	0
onslaught	asalto	0
demarcation line	raya	3
archipelago	archipiélago	0
phrase	construir	0
awkward	embarazoso	0
imminent	inminente	0
emancipated	emancipado	2
enlarge	expandir	0
pogrom	pogromo	2
civilisation	civilización	3
detonation	explosión	1
law officer	agente	0
plant	plantar	0
prepayment	pago anticipado	0
illegal immigration	inmigración ilegal	0
questioning	interpelación	0
cadmium	cadmio	3
fm	frecuencia modulada	0
communications network	cadena de televisión	0
market forces	fuerzas del mercado	3
deserter	desertor	0
ulema	ulema	0
leisure time	vagar	0
alphabet	alfabeto	0
retaliate	vindicar	0
pleasure	placer	0
retrieval	recuperación	0
as usual	de ordinario	0
space station	estación espacial	0
immunisation	inmunización	3
developer	desarrollador	0
foreign minister	ministro de exteriores	0
animist	animista	0
decision-maker	administrador	0
lateral	lateral	3
actually	en verdad	0
researcher	investigador	0
turn down	mermar	0
alter	reemplazar	0
post-war	posbélico	2
lookout	vigía	0
evening	tarde	0
toiletry	artículo de tocador	1
incumbent	facultativo	0
reassure	asegurar	0
abrasion	excoriación	0
place of business	empresa	0
prejudiced	prejuiciado	0
intervene	intervenir	0
ashes	ceniza	0
inordinately	extraordinariamente	0
friendship	amistad	0
weight	cargar	0
carbon dioxide	anhídrido carbónico	0
fish	pez	0
ambient temperature	temperatura ambiente	3
exorbitant	inasequible	0
oil	aceite	0
hemispheric	hemisférico	0
shipping container	contenedor	2
vilification	envilecimiento	0
repressive	represor	0
try	ensayo	0
alcohol	alcohol	0
wedlock	casamiento	0
adhere	adherir	0
sustain	conllevar	0
shipment	carga	0
international private law	derecho internacional privado	0
indexation	indexación	0
salute	saludar	0
boldness	desvergüenza	0
inert	inerte	3
misstatement	incorrección	2
pleasant	ameno	1
coastline	litoral	1
airway	vía aérea	0
union representative	representante sindical	3
thread	hilado	0
terrible	deplorable	0
instigation	exhortación	0
bumper	parachoques	0
lead-acid battery	batería de plomo	0
unhealthy	malsano	2
purport	espíritu	0
intelligence agency	policía secreta	0
conventional weapon	arma convencional	0
story	narración	0
introduction	introducción	0
paint	barniz	0
assumption	máxima	0
banana	banano	3
lay down	estatuir	0
selling	comercialización	0
needle	aguja	0
apprentice	meritorio	0
telephone tapping	escucha telefónica	3
key word	palabra clave	1
cuff	vuelta	0
kindle	encender	0
treated	tratado	0
risky	apretado	0
derivative	derivado	0
postal service	correo	0
airstrike	bombardeo aéreo	0
carry-over	transferencia	0
sell	vender	0
thought	pensamiento	0
air quality	calidad del aire	3
software package	equipo lógico	0
speculative	especulativo	3
reliance	garantía	0
useless	inutilizable	0
non-aggression pact	pacto de no agresión	0
hired	chárter	0
turn over	ver	0
refrigerator	frigorífico	3
salary	salario	0
code of conduct	código de conducta	0
olive grove	olivar	1
fine arts	artes plásticas	3
humanitarian	filántropo	3
charitable	clemente	0
pro forma	pro forma	0
oil refinery	refinería de petróleo	3
incur	incidir	0
tuber	tubérculo	0
congenital anomaly	malformación congénita	0
enunciation	dicción	0
humid	húmedo	1
trachoma	tracoma	0
readjustment	puesta a punto	0
freight	carga	0
felon	malhechor	0
foreign exchange market	mercado de cambios	0
circuit board	tarjeta de circuito impreso	0
justice	justicia	3
destabilize	desestabilizar	0
technologically	tecnológicamente	0
condom	condón	3
electronic signature	firma digital	0
shepherd	pastor	0
uncontested	indiscutido	0
cholera	cólera	3
hydrothermal	hidrotermal	0
trees	árbol	0
wide-area network	red amplia	0
courage	denuedo	0
pest control	desinfectación	0
octanol	octanol	0
restart	reinicio	0
distraction	distracción	0
computerization	informatización	0
sojourn	permanencia	0
logistic	logístico	0
gospel	predicación	0
signify	querer decir	0
martyrdom	martirio	0
see	ver	3
white phosphorus	fósforo blanco	0
much more	arriba de	0
barn	establo	0
aqueduct	acueducto	3
seventieth	septuagésimo	0
compensatory damages	indemnización por daños y perjuicios	3
fait accompli	acto consumado	0
cartographer	cartógrafo	0
profiling	contorneado	0
uncollectible	fallido	0
diminution	merma	3
dividend	dividendo	0
half-hour	media hora	0
league	liga	0
hesitant	frágil	0
production control	control de producción	0
approve	enaltecer	3
mine field	campo minado	0
duplicity	doble juego	0
organizational chart	organigrama	3
proton	protón	0
coincidence	coincidencia	0
header	membrete	0
vessel	recipiente	0
indefinite	indeciso	0
patiently	pacientemente	0
political	político	3
sick person	torturado	0
reduction	merma	3
congenital defect	malformación congénita	0
dialogue	diálogo	3
else	otro	0
repertoire	repertorio	0
deport	deportar	0
pact	tratado	0
judicial	contencioso	3
sub judice	sub júdice	3
well known	conocido	0
admire	admirar	0
mutatis mutandis	mutatis mutandis	0
group discussion	debate	3
p.	cuota	0
shortened	abreviado	0
social phenomenon	fenómeno social	0
global positioning system	sistema global de navegación por satélite	0
occupied territories	territorio ocupado	0
corridor	corredor	0
restraint	condicionamiento	0
transitory	pasajero	0
public enterprise	corporación pública	1
impede	cegar	0
purpose	intención	3
aggregate	agregado	0
mini-	mini-	0
person	persona	3
edge	margen	1
toil	trabajo	0
economic gain	ganancia	0
responsible	juicioso	3
geographic coordinates	coordenada geográfica	3
impotent	impotente	0
red flag	apercibimiento	0
disseminate	diseminar	0
full-time job	jornada completa	0
wrongdoer	contraventor	0
drip irrigation	riego por goteo	2
drive off	rechazar	0
vapour	vaporar	0
knock	mentira	0
gynaecology	ginecología	0
spine	columna vertebral	0
radiocommunication	radiodifusión	0
chorus	estribillo	0
motion picture	obra cinematográfica	3
expansionary	expansionista	0
ecological system	biota	0
absolutely	pues ya	0
polling station	mesa electoral	3
magnificent	suntuoso	0
oil field	campo de petróleo	0
filiation	filiación	0
indictable	procesable	2
thrower	tirador	0
rum	ron	0
step	medida cautelar	0
informatics	ciencia de la información	0
market price	precio del mercado	2
abroad	extranjero	0
stationary	estacionario	0
allotment	distribución	0
congressman	miembro del parlamento	0
seeing	ver	0
economies of scale	economía de escala	1
invading	invasor	0
inhospitable	inhóspito	0
insecticide	insecticida	0
truancy	absentismo escolar	0
credibly	creíblemente	0
resilience	resiliencia	0
statistics	estadística	3
worshipper	creyente	0
criminal offense	delito penal	3
achievement	cumplimiento	3
heritage	bagaje cultural	0
right to health	derecho a la salud	0
opponent	adversario	0
filer	archivero	0
invite	invitar	3
duly	autorizadamente	0
healthful	sano	0
power line	cable de alimentación	0
age limit	límite de edad	0
junior	júnior	0
raising	colecta	0
penguin	pingüino	0
info	dato	0
social security	régimen de seguridad social	0
commission of inquiry	comisión investigadora	0
psychosis	psicosis	0
defendant	encausado	0
mature	crecer	0
heterogeneous	múltiple	0
unwarranted	torticero	0
radio set	radiorreceptor	0
surpassing	maravilloso	0
organizational	organizacional	0
surmise	atisbo	0
paradox	paradoja	0
sunken	descarnado	0
divestiture	desinversión	3
cohesive	cohesivo	0
geodesy	geodesia	0
assassinate	victimar	0
nice	majo	0
endocrine	endocrino	3
lucid	coherente	0
backbone	columna vertebral	0
strangulation	estrangulación	0
resign	resignar	0
preparer	preparador	0
constrict	cohibir	0
ago	pasado	0
furthest	extremo	0
delineation	delineación	2
sedative	calmante	0
orbit	órbita	0
transient	migrante	0
colonial	colonial	0
conjugal	marital	3
take advantage	aprovechar	0
dispel	desvanecer	0
compose	producir	0
disposal	remoción	0
send	expedir	3
metallurgy	metalurgia	3
xxiv	veinticuatro	0
football match	encuentro de fútbol	0
sniper	francotirador	0
breathing	respiración	0
temporary employment	trabajo temporero	3
automotive	automóvil	0
redefinition	redefinición	0
slogan	eslogan	0
tenet	dogma	0
transmission	trasmisión	0
anachronistic	anticuado	0
transit time	tiempo de tránsito	0
army unit	sección	0
mobilize	movilizar	0
military position	posición	0
rack	armazón	0
disordered	alterado	0
at worst	en todo caso	0
flagship	buque insignia	0
grieve	angustiar	0
uterine	uterino	0
edifice	inmueble	0
legislative assembly	asamblea legislativa	0
attire	ataviar	0
cellulose	celulosa	0
shoreline	litoral	0
prescribe	recetar	0
les	lesbiana	0
geographic region	territorio	0
incinerate	carbonizar	0
involved	florido	0
opiate	opiáceo	0
unwittingly	inadvertidamente	0
harmonisation	armonización	0
tantalum	tantalio	0
repel	agraviar	0
products	procedido	0
weekday	día de la semana	0
definitively	en firme	0
opinion	fama	3
examining	verificador	0
up-to-date	evolucionado	0
stabilization	afianzamiento	0
forbid	prohibir	3
causal	causal	2
manipulate	manejar	0
breakup	ruptura	0
distinctiveness	especificidad	0
depreciate	depreciar	0
confiscate	incautado	0
unilaterally	unilateralmente	0
carbon fibre	fibra de carbono	0
train	tren de pasajeros	0
charity	beneficencia	0
challenge	desafío	3
red light	luz roja	2
military area	área militar	0
wharf	atracadero	3
proprietary	pertenencia	0
tax	impuesto	0
escaped	escapado	0
legal adviser	asesor legal	0
rape	agresión sexual	0
well-founded	sustentable	0
democracy	democracia	3
intelligible	entendible	0
boxing	boxeo	1
fortunate	afortunado	0
lamp	lámpara eléctrica	0
social structure	sistema social	0
custodian	guardador	0
maternal	materno	0
equalize	igualar	0
iron out	planchar	0
freedom of assembly	libertad de asociación	0
nullify	neutralizar	0
readiness	facilidad	0
realized	cumplido	0
xenophobia	xenofobia	0
manganese	manganeso	0
civics	educación cívica	3
fallacy	falacia	0
rebellious	rebelde	0
unjustified	torticero	0
comma	coma	0
embezzle	malversar	3
galaxy	galaxia	0
superior	superior	0
lb	lb	0
exclusion	excepción	0
temporal	temporal	0
methylenedioxymethamphetamine	éxtasis	0
labor	clase obrera	0
hobby	pasatiempo	0
originator	creador	0
regionalist	regionalista	2
plenipotentiary	plenipotenciario	0
dam	dique	0
