seafloor	fondo del mar	['fen\xc3\xb3meno f\xc3\xadsico' 'especiaci\xc3\xb3n' '#236418' '#315032'
 'onda larga']	0
#98067	#55289	['caldeado' '#31456' '#234618' '#20372' 'puerco']	0
#287221	#233949	['#36347' 'conceptualizaci\xc3\xb3n' '#80125' '#214' '#25301']	0
attending	atención	['#44465' '#30410' '#33825' 'por lo que respecta a' '#48762']	0
colouration	coloración	['#116441' '#9594' '#62085' '#100159' '#116458']	0
biological mother	madre biológica	['#77575' '#119418' '#131755' 'lecho de muerte' 'eternizar']	0
cessation	cese	['#65596' '#311750' 'taekwondo' 'kip' 'quintal']	0
whimsical	versátil	['#102889' '#102423' '#2779' 'aserto' '#49304']	0
#91242	#37697	['disposici\xc3\xb3n' 'publicable' '#37632' '#92729' 'sesi\xc3\xb3n']	0
#41234	#74033	['experimentador' 'descodificador' 'nutra' '#23256' '#313607']	0
volcanic eruption	erupción	['#38125' 'atender' 'durante' 'primero' 'denuncia']	0
urban municipality	municipalidad urbana	['injertar' 'pelado' '#218509' '#19701' 'secuenciaci\xc3\xb3n de genes']	0
apt	indicado	['#49892' '#229195' 'zumo de naranja' '#93467' '#246983']	0
harden	curtir	['tratamiento de choque' '#116441' 'rico' 'caldeado' '#64359']	0
conduction	aducción	['#6567' 'obligatorio' '#15103' 'materia' '#61583']	0
pen holder	lapicero	['#51383' 'golpe bajo' '#52599' 'presentador de televisi\xc3\xb3n'
 'anuente']	0
#85992	#61583	['informe' 'html' '#204747' '#209469' 'actividad']	0
meteorological station	estación meteorológica	['#2197' '#234906' '#87698' '#7819' 'zumo de naranja']	0
examiner	hafiz	['#90820' '#97070' '#3645' '#220510' '#260624']	0
#70291	#67360	['#201535' 'administraci\xc3\xb3n p\xc3\xbablica' 'respectivamente' '#8579'
 '#62293']	0
#165884	#17950	['tratamiento de choque' 'desanimado' '#90761' '#9594' '#205711']	0
#93699	#216464	['#27985' '#8829' 'mundial' '#56161' '#237']	0
#85014	#248660	['#218' '#52097' 'parte' 'promover' '#45930']	0
#89829	#60053	['\xc3\xbanico' '#31661' '#75002' '#26720' 'cuota']	0
teem	rebosar	['inconveniencia' '#202395' '#112208' '#64231' 'inviabilidad']	0
#672	#44774	['cuarto oscuro' '#2065' 'alima\xc3\xb1a' '#81862' '#114024']	0
trait	personalidad	['#201035' 'grecorromano' 'aculturaci\xc3\xb3n' 'heavy metal' '#21529']	0
#71286	#138411	['#116441' '#927' '#14303' 'talla' '#255122']	0
#21182	#106650	['#222940' 'diluido' '#207345' '#220269' '#234906']	0
#65889	#39278	['social' '#246923' 'programa' 'representante' '#13183']	0
mass grave	fosa común	['#91366' 'suspender' '#8287' 'pronunciar' '#129361']	0
#186375	#231271	['acusaci\xc3\xb3n' 'duda' '#2779' 'serio' '#47316']	0
offended	desastroso	['#69292' 'persuadido' 'devenir' 'axiom\xc3\xa1tico' '#98295']	0
#62627	#310626	['estad\xc3\xadstica' 'igual' '#9539' '#85662' '#59369']	0
#4519	#44481	['#135041' '#78850' 'aparte de' 'providencia' '#324']	0
#32853	#14021	['curvo' '#199713' 'eufem\xc3\xadstico' '#246343' 'desahogar']	0
#144463	#235815	['#4635' 'puerco' '#20372' 'eutr\xc3\xb3fico' '#2754']	0
#305601	#231901	['#234906' '#27894' 'desciframiento' '#234730' '#116441']	0
fall-out	contragolpe	['#240008' '#96764' '\xc3\xa1cido sulfh\xc3\xaddrico' 'relativizar' 'banal']	0
#33648	#76671	['procedimiento' 'alto' '#49125' '#8829' 'mundial']	0
concordat	concordato	['comit\xc3\xa9' 'disposici\xc3\xb3n' 'secretario general' '#70680'
 'sesi\xc3\xb3n']	0
#14492	#31945	['expresar' '#11454' '#2528' '#7931' '#70680']	0
enquiry	interrogante	['#65596' 'kilocalor\xc3\xada' '#203127' 'persona' 'conferencia']	0
#99142	#220649	['saldo' 'monto' 'evoluci\xc3\xb3n' '#3101' '#31958']	0
chemical	químico	['#234579' 'lector de documentos' '#207090' '#109675' 'trasmisi\xc3\xb3n']	0
portable computer	computadora portátil	['#14093' '#16696' '#201486' '#91311' 'injertar']	0
hostility	inquina	['#34666' '#36744' 'fuego' '#67633' 'hostilidad']	0
uncontaminated	incontaminado	['de mala gana' 'discutido' 'inconducente' 'argumentado' '#106946']	0
accessory	accesorio	['#199837' 'pantal\xc3\xb3n largo' '#104305' '#106650' 'silicona']	0
#16297	#127144	['#58981' '#43419' '#236752' 'autoeducaci\xc3\xb3n' '#19080']	0
latent period	latencia	['inconducente' 'de mala gana' '#116441' 'argumentado' 'injertar']	0
liquid	líquido	['cap\xc3\xadtulo' '#37938' '#9350' '#31810' '#44212']	0
#122283	#93660	['#135764' '#33887' '#240008' '#216659' '#19918']	0
#181661	#271463	['#88940' 'fiscal' '#10185' 'viaje de trabajo' '#12419']	0
accounts department	contaduría	['#246280' '#95422' '#243' '#317175' '#129413']	0
protestation	contestación	['#111066' 'impacientemente' 'halagador' '#121354' 'palabra por palabra']	0
allot	atribuir	['composici\xc3\xb3n' '#525' '#138768' '#3090' '#48288']	0
#31129	#321660	['#148' 'limitar' '#30614' '#4167' '#15103']	0
#46918	#93529	['abogado general' '#201499' 'conferencia de prensa' '#202187' 'misiva']	0
pornographic movie	película pornográfica	['escapatoria' '#94614' '#13956' 'impeditivo' 'doble juego']	0
space station	estación espacial	['#104583' 'convenir' 'organizaci\xc3\xb3n internacional' 'cooperar'
 '#102959']	0
in neutral	en punto muerto	['f\xc3\xb3rceps' '#207345' '#36923' '#231652' '#240008']	0
epilepsy	epilepsia	['chaparr\xc3\xb3n' '#204436' '#218971' 'poci\xc3\xb3n' 'peso pesado']	0
course	sucesión	['responsabilidad' 'reuni\xc3\xb3n' 'comisi\xc3\xb3n' '#30596' 'general']	0
#93712	#216470	['#120965' '#41723' 'documento oficial' '#131080' '#78676']	0
#24259	#72166	['passim' '#52569' 'frecuencia relativa' '#4467' 'publicable']	0
mentioned	citado	['#74696' 'mineral' '#11' 'vencimiento' '#120922']	0
#186106	#231745	['repasar' '#116441' 'etos' 'prosaico' '#9594']	0
airworthiness	aeronavegabilidad	['#91062' '#9338' '#38995' 'convenir' '#234896']	0
#13020	#10006	['#112438' 'previdencia' '#6567' '#199713' 'acomodo']	0
#134765	#308115	['#95682' '#2722' '#98155' '#38108' 'tal vez']	0
#39279	#234625	['#47815' '#129361' 'anunciar' '#89451' '#106243']	0
#18295	#15380	['esculpir' '#10179' '#77302' '#34078' '#218509']	0
suspicion	sospecha	['actividad' 'persona' '#105210' 'zona' '#45930']	0
fig	higo	['#114383' '#205512' '#2935' '#90250' '#9520']	0
identification number	n.°	['#4296' '#2736' '#2528' 'medio' '#79320']	0
dead weight	desplazamiento	['#68051' '#91319' 'impacto' '#31936' '#124202']	0
#11417	#68461	['#43920' '#42997' '#104583' '#1181' '#66']	0
sterilization	esterilización	['eje' 'patr\xc3\xb3n' '#60971' '#219065' '#207792']	0
courageously	valerosamente	['consentimiento' 'sostener' '#216458' '#138768' 'pasado']	0
belt	cinturón	['#14478' '#57007' '#55565' '#137648' '#19538']	0
#28383	#22558	['papiro' 'descodificador' '#116441' '#119101' '#10179']	0
now	presente	['voluntarioso' '#124635' '#109976' 'estado policial' '#217242']	0
#89478	#13911	['jalar' 'passim' 'alif\xc3\xa1tico' '#3232' 'decr\xc3\xa9pito']	0
wagon	chispa	['#3126' 'car\xc3\xa1cter' 'oficina' '#20087' '#78661']	0
equality	igualdad	['equidad de g\xc3\xa9nero' 'profundizaci\xc3\xb3n' '#91026' '#40466'
 'generacional']	0
designation	designación	['#39764' 'persona' '#4123' '#4128' '#52957']	0
#4996	#5956	['#257' '#2615' 'unidad' '#74780' '#9539']	0
imprescriptible	inalienable	['#42997' 'territorialidad' '#11998' '#33067' '#219728']	0
sub-region	subregión	['#204659' '#274968' 'desarrollo econ\xc3\xb3mico' '#231676' '#9233']	0
harbor	puerto	['#113748' 'organizaci\xc3\xb3n internacional' '#7656' '#128644' '#63481']	0
#44911	#87486	['#2779' '#3031' 'profundizar' '#67072' '#80339']	0
unloaded	descargado	['fondos' '#96560' '#135172' 'reh\xc3\xa9n' '#202746']	0
#46864	#244439	['#125661' '#44569' '#11100' '#44571' '#131315']	0
#204631	#307073	['#137144' '#51665' 'alturas' '#18096' '#86982']	0
#91327	#62381	['mejorar' '#20361' '#3770' '#95327' '#109533']	0
calendar day	día	['escalinata' '#7779' 'casquillo de bala' '#135317' '#114200']	0
irredentism	irredentismo	['#62085' 'eternizar' '#234366' '#96764' '#79466']	0
#138734	#55279	['centro izquierda' '#234906' 'datos de prueba' 'pulir'
 'real brasile\xc3\xb1o']	0
#197406	#209217	['#23365' '#127431' '#207640' '#31022' 'teatral']	0
nonexistence	inexistencia	['#50137' '#2592' '#90354' '#261560' 'alcance']	0
make do	amañar	['#137174' '#43630' '#1887' 'eternizar' 'acomodo']	0
unsupportable	insostenible	['#30737' 'dedo medio' 'infravaloraci\xc3\xb3n' '#252285' '#208333']	0
inducer	comunicador	['#234953' '#26366' 'trabajo intelectual' '#91370' '#248266']	0
diphenyl	difenilo	['palabra por palabra' '#64162' '#240008' 'desciframiento' 'peso pesado']	0
sociological	sociológico	['#49647' '#8515' 'frecuencia relativa' '#199324' '#231652']	0
#57748	#26530	['tama\xc3\xb1o' '#221774' '#56580' '#127205' 'liberalizaci\xc3\xb3n']	0
drawn-out	prolongado	['#62162' '#97070' '#3645' '#32062' '#229452']	0
#154801	#31386	['#3691' '#23256' '#38103' '#9602' '#10175']	0
#57521	#311167	['#28287' 'software gratuito' '#225279' '#321137' 'imponente']	0
#48641	#44572	['#52736' 'voto preferencial' '#55565' 'contextura' 'permisi\xc3\xb3n']	0
town plan	ordenación del suelo	['#55627' '#9233' 'violencia dom\xc3\xa9stica' 'observaci\xc3\xb3n'
 'permanente']	0
#3636	#44732	['#44732' '#50671' 'pr\xc3\xa1ctica' '#111773' '#868']	5
#69848	#129632	['acose' '#48251' '#129975' '#3725' 'c\xc3\xb3digo penal']	0
methylation	metilación	['#240008' 'dramatizar' 'passim' 'trivializar' 'grecorromano']	0
#153528	#65150	['#218509' 'factibilidad' '#31779' 'pulir' 'caldeado']	0
#57597	#248032	['tambaleante' '#119153' '#319375' 'desequilibrado' '#47228']	0
nonprofit	organización sin fines de lucro	['super-' '#138884' '#49304' 'de un piso' '#207703']	0
chromic acid	ácido crómico	['#123302' 'pasiva' '#64162' '#109497' 'descodificador']	0
#76106	#79743	['#3775' '#89375' '#80935' '#1704' '#132851']	0
major	mayor	['#9913' '#273577' '#58064' '#232683' 'a\xc3\xb1o luz']	0
monographic	monográfico	['#25257' '#99780' '#315555' 'cig\xc3\xbce\xc3\xb1a' '#202311']	0
#324719	#251966	['#295' '#6567' '#91348' '#221705' '#32409']	0
sequester	aislar	['#218397' '#201814' '#37986' '#98829' '#910']	0
leave of absence	baja	['#201923' '#31362' 'confesar' 'inmunidad parlamentaria' '#261279']	0
security system	sistema de seguridad	['#218' '#133182' '#81172' 'parte' '#30596']	0
#32795	#42724	['ester' '#209668' '#52569' 'etimol\xc3\xb3gico' '#72667']	0
concussion	conmoción cerebral	['#48307' '#34759' 'mes\xc3\xadas' 'iconostasio' '#936']	0
#317545	#253977	['#103882' 'diet\xc3\xa9tica' '#31874' '#10179' 'permiso parental']	0
information science	ciencia de la información	['agencia espacial' '#251471' '#25257' '#97959' 'asamblea parlamentaria']	0
#45848	#31350	['disposici\xc3\xb3n' '#217658' 'general' '#69991' '#207741']	0
analgesic	analgésico	['tabla rasa' '#116455' '#127832' '#31187' 'virtualidad']	0
sailing boat	barco de vela	['#240008' 'subutilizado' 'yodato' '#219672' 'f\xc3\xb3rceps']	0
ceiling	tumbado	['#109533' '#31236' '#350' '#12561' '#20361']	0
corpus delicti	cuerpo del delito	['#28126' '#56' 'capaz' '#77411' 'par\xc3\xa1metro']	0
step-by-step	gradual	['#30364' '#254609' 'preparador' 'punto fijo' '#8159']	0
#148336	#47038	['#109497' '#91861' '#138895' 'taquigr\xc3\xa1fico' 'entender']	0
clarifying	esclarecedor	['enumerativo' 'ib\xc3\xaddem' 'persona moral' '#51676' '#268357']	0
#20115	#50326	['juguete' '#35152' 'refractario' 'espacio virtual' 'yodato']	0
#23178	#51376	['#135605' '#39764' '#124202' 'caracterizar' 'mill\xc3\xb3n']	0
#66976	#40741	['#235847' '#116441' '#231652' 'aclimatar' '#240008']	0
#158099	#251048	['#68794' '#32891' 'tratado' 'asegurar' '#2528']	0
voice mail	mensaje de voz	['mes\xc3\xadas' 'sedaci\xc3\xb3n' 'declaraci\xc3\xb3n fiscal'
 'contrapunto' '#13033']	0
#133559	#70004	['#69991' '#138488' 'materia' 'nombrar' '#5237']	0
#21781	#45511	['#126922' '#7931' '#1910' 'general' '#53126']	0
palace	palacio	['escalinata' 'palacio' '#45035' '#273572' '#5402']	4
outstanding	crecido	['mesa redonda' 'aportaci\xc3\xb3n' '#3890' 'formar' 'fiduciario']	0
#39046	#204070	['mejora' '#32345' '#31060' '#62760' '#37512']	0
#305046	#246697	['#231234' '#99302' '#254195' 'privativamente' 'detector de mentiras']	0
#98687	#64329	['#98228' '#53955' 'costo' '#13184' '\xc3\xbaltimo']	0
#25585	#91762	['caldeado' '#235847' '#219835' 'taponamiento' '#217242']	0
#207085	#319078	['#218' '#52097' '#94906' 'contra' 'parte']	0
#67763	#3459	['#218' 'contra' 'parte' '#81172' 'forma']	0
#51807	#24337	['par\xc3\xa1frasis' 'relleno' 'sedaci\xc3\xb3n' '#106043'
 'l\xc3\xadmite de confianza']	0
#142486	#123655	['genealog\xc3\xada' '#208333' '#309011' 'convencionalismo' '#33952']	0
#33084	#2294	['#20087' '#70680' 'oficina' 'crear' '#18068']	0
bus	bus	['#31893' '#20087' 'costo' '#48854' '#70680']	0
#281016	#254978	['#244000' 'papado' '#49304' '#51665' 'remilitarizaci\xc3\xb3n']	0
odd number	impar	['inconducente' 'expresi\xc3\xb3n idiom\xc3\xa1tica' '#222240' '#109497'
 'en extenso']	0
legislative power	legislativo	['#48288' '#79053' '#254237' '#220685' 'supremo']	0
printed	impreso	['#105210' '#218' '#589' 'cerca de' 'contra']	0
#21733	#111475	['#214' '#10231' '#45918' 'escuela' '#79981']	0
sedan	sedán	['#70680' '#79051' 'relator' '#90262' '#2736']	0
#73299	#4548	['evaluar' 'verificaci\xc3\xb3n' '#2733' '#30614' 'limitar']	0
#47914	#49915	['#71615' '#19918' 'baronesa' 'almanaque' '#120053']	0
foyer	antecámara	['#15103' '#200538' 'candidato' '#6567' '#91348']	0
#195067	#29427	['remedo' '#219096' '#101244' '#45357' 'impuesto predial']	0
doh	do	['#9594' 'plan de reformas' 'sinton\xc3\xada' 'cetro' 'aglutinador']	0
geographic information system	sistema de información geográfica	['#52097' '#95327' 'dato' '#350' 'educaci\xc3\xb3n']	0
kn	kuna croata	['primero' '\xc3\xbatil' 'precio' 'mundial' '#91501']	0
leaflet	remiendo	['#218' 'promover' '#31893' 'contra' '#130276']	0
#21242	#55239	['enmienda' '#42997' 'incendiario' 'sentido' '#61850']	0
#34138	#13008	['persona' '#37970' '#56362' '#9407' '#111773']	0
#287630	#65488	['#43' '#98848' 'confiar' '#12762' '#121243']	0
criminal offence	delito penal	['#251664' 'tr\xc3\xa1fico de menores' 'depurar' '#2548' 'lavado de dinero']	0
overrate	sobrevalorar	['disposici\xc3\xb3n' 'recomendaci\xc3\xb3n' '#42997' 'comit\xc3\xa9'
 'poner']	0
#283	#38788	['administraci\xc3\xb3n p\xc3\xbablica' '#218' '#201535' '#18' 'todo']	0
#157983	#126854	['#69235' '#94614' 'ambiguamente' '#96764' '#102423']	0
defoliant	defoliante	['inconducente' '#205711' '#123302' '#62085' 'inconveniencia']	0
#15037	#32559	['#226' '#79981' 'elemento' '#1911' 'cuartel general']	0
member state	estado miembro	['#261000' 'objeto' '#9226' '#51385' 'tarea']	0
infested	infestado	['#28977' 'desertor' '#248020' 'traidor' '#309889']	0
#24577	#5964	['#68276' 'liquidez' 'previsibilidad' '#3021' '#90507']	0
#1731	#55869	['#218509' '#222940' '#216659' 'activador' '#254195']	0
stubble	rastrojo	['passim' '#43928' 'weber' 'incompresible' '#124297']	0
#28577	#245588	['#204659' 'bueno' '#42997' '#11998' '#10052']	0
#167347	#24895	['#218971' '#18425' 'evang\xc3\xa9lico' 'morm\xc3\xb3n' '#59520']	0
mineralize	mineralizar	['#240008' '#218509' '#7986' 'palabra por palabra' 'discutido']	0
#75457	#7331	['#218' 'parte' '#81172' 'persona' 'contra']	0
#176882	#222614	['previdencia' '#271722' 'curvo' 'armero' '#30599']	0
#177326	#4084	['#31893' '#76605' 'constituir' '#102987' 'comunicaci\xc3\xb3n']	0
sugar	azúcar	['#73085' '#44212' '#18068' 'mercado' '#9350']	0
spiritual being	espíritu	['#104496' '#254444' 'benem\xc3\xa9rito' 'contemplaci\xc3\xb3n' '#252831']	0
partake	participar	['#96000' 'reformista' '#99261' '#119464' '#44598']	0
#178230	#21630	['#127098' '#69387' '#68935' 'naipe' '#62085']	0
do	do	['do' '#43322' 'sobrevivir' '#105025' '#218105']	5
#76346	#68264	['#106232' 'jefa' 'terreno' '#6874' 'fecha']	0
kwanza	kwanza	['tambaleante' 'ensanche' '#219915' '#218550' '#8553']	0
revered	augusto	['#62293' '#46398' '#32101' '#74794' '#52592']	0
capital loss	minusvalía	['#28661' 'tino' '#55713' '#224544' 'd\xc3\xa9spota']	0
great power	potencia	['sosegar' '#80061' 'partidismo' 'dichoso' 'ama\xc3\xb1ado']	0
#61380	#240442	['#102853' '#50332' 'caldeado' 'sedaci\xc3\xb3n' '#207345']	0
emf	tensión	['cociente intelectual' '#112760' '#254444' '#137144' 'torre de babel']	0
#25986	#72361	['caldeado' '#7349' '#220269' '#218509' 'revolcar']	0
#82986	#217215	['organizar' '#88419' 'tecnolog\xc3\xada' 'empleo' '#25449']	0
#208199	#204637	['golpe bajo' '#83217' '#229909' '#120122' 'toque']	0
#76684	#47121	['#39277' '#4123' '#67633' '#21' '#34666']	0
colorant	tintura	['#116441' 'charlat\xc3\xa1n' 'inconducente' '#248020' 'a fin de cuentas']	0
radium	radio	['espantap\xc3\xa1jaros' '#30188' 'peso pesado' '#208333' '#235847']	0
#73145	#64075	['#65596' '#93369' 'presi\xc3\xb3n absoluta' 'tortilla'
 'kilocalor\xc3\xada']	0
#17848	#314951	['almac\xc3\xa9n' '#6171' 'econom\xc3\xada de escala' 'inexistencia'
 '#62540']	0
money order	giro postal	['interno' '#2614' 'terrorismo' '#47318' '#89779']	0
#33364	#42725	['#42671' '#97712' '#30189' '#47000' '#135007']	0
acquirer	adquisidor	['#251363' 'estad\xc3\xadstica descriptiva' '#310950' '#235746' '#254205']	0
#43454	#122032	['#44569' '#128794' '#41705' '#84632' '#2779']	0
wire	cable eléctrico	['#226' 'tecnolog\xc3\xada' '#95810' '#11501' 'empleo']	0
commutation	conmuta	['#246923' 'en particular' '#30328' '#2736' 'mujer']	0
#66945	#94948	['#3232' '#137681' '#39634' '#122391' '#80061']	0
#69757	#1146	['#95327' 'persona' '#2528' 'parte' 'gesti\xc3\xb3n']	0
#17335	#83074	['hijo de la tierra' 'de mala gana' '#116441' '#241955' '#315465']	0
approach	acercamiento	['acercamiento' '#1936' 'aproximaci\xc3\xb3n' '#32792' '#246501']	5
nutritious	nutricio	['#122042' '#65816' '#120307' '#107604' '#7379']	0
warrior	guerrero	['considerado' 'eufem\xc3\xadstico' '#102889' 'tangible' 'gente']	0
#57352	#231627	['debate' '#123727' 'pandemia' '#62711' '#32234']	0
oxidation	oxidación	['#131135' '#24882' 'comp\xc3\xa1s' '#108904' 'mundo real']	0
durable	continuo	['asociar' 'casa' '#30831' 'tolerancia' 'natural']	0
#33149	#114687	['acusaci\xc3\xb3n' '#105262' 'soldado' 'inmigraci\xc3\xb3n' '#53188']	0
tacit	virtual	['procedimiento' 'zona' '#128486' 'en particular' '#13157']	0
adapting	adaptación	['#19080' '#247758' 'problema de alojamiento' 'coste de la vida'
 'terap\xc3\xa9utica']	0
#119475	#52857	['#91062' '#234157' '#44528' '#37756' '#88842']	0
#178044	#131315	['presidente de la rep\xc3\xbablica' '#246247' 'asociar' '#2777' '#39277']	0
improver	añadidura	['farmacodependencia' '#64162' '#239803' '#16936' '#27894']	0
#74889	#130157	['fondo' '#84348' '#95329' '#142' '#74569']	0
#67312	#35322	['#37632' 'especial' '#22218' '#218' '#61938']	0
passing	pasaje	['#32213' '#57120' '#200991' 'resultar' '#12620']	0
#1345	#1005	['#105210' '#218' '#76605' '#31893' 'derecho']	0
#73030	#41507	['#14892' 'mecanismo' '#201048' '#98515' 'investigaci\xc3\xb3n']	0
#24101	#86700	['#128672' '#116441' '#104496' 'positivista' 'incompresible']	0
#130369	#65180	['participaci\xc3\xb3n' 'populista' '#84348' 'esc\xc3\xa9ptico' 'bauxita']	0
keloid	queloide	['#17845' 'vendetta' 'envidia' '#30444' '#116165']	0
#66365	#1613	['exponer' '#61680' '#38560' 'demuestra' '#68477']	0
#174369	#633	['antes' '#44728' 'identidad' '#44730' 'colonial']	0
mulatto	mulato	['#29973' 'incomodar' 'grecorromano' '#98835' '#124343']	0
cynicism	cinismo	['#33067' '#97767' 'imperfectamente' 'transmitente' '#234366']	0
majestic	regio	['#218509' '#47815' '#234366' '#67072' '#316704']	0
crystalline	cristalino	['#38706' '#234906' '#116441' '#207345' '#69292']	0
#57435	#30329	['operaci\xc3\xb3n' 'organizar' '#111773' '#2736' '#3113']	0
#182247	#218767	['#309365' '#15073' 'plegado' '#203890' '#260684']	0
#111796	#231705	['#91062' '#220608' '#61583' 'obligatorio' '#205512']	0
#26101	#234050	['#116441' 'caldeado' 'hormona sexual' '#208333' 'espantap\xc3\xa1jaros']	0
reduction	merma	['#95810' 'empleo' 'tecnolog\xc3\xada' 'asegurar' 'organizar']	0
#77020	#3718	['considerado' '#31373' 'gente' '#297386' '#12810']	0
#3481	#16020	['#97767' 'blogger' '#40173' '#116165' 'desfloraci\xc3\xb3n']	0
#145826	#20034	['socorrido' '#116441' '#208333' 'caldeado' 'espantap\xc3\xa1jaros']	0
#60330	#65168	['#95810' '#34009' 'organizar' '#1911' 'empleo']	0
secret society	sociedad secreta	['#12867' 'estado de la cuesti\xc3\xb3n' 'passim' 'repasar' 'enumerativo']	0
#98869	#35282	['#31669' '#69006' '#9594' 'incentivador' '#61366']	0
fiftieth	cincuenta	['exhortar' 'cooperar' 'respectivo' '#209037' '#98290']	0
