s.	ponto	0
significance	significado	0
letterbox	buzón de correos	0
carat weight	fondo	0
pathway	camino	0
wave energy	energía de las olas	0
administrator	administrador	0
dive	zambullir	0
abdomen	barriga	0
adventure	aventura	5
universalisation	universalización	4
date	fecha	5
hydrogeologist	hidrogeólogo	3
hunting rifle	escopeta de caza	5
geographic mobility	movilidad geográfica	1
debility	flaqueza	0
cosmonaut	cosmonauta	5
general damages	indemnización por daños y perjuicios	0
south west	suroeste	0
civics	educación cívica	3
agrometeorology	meteorología agrícola	0
turnover	vuelco	0
deform	deformar	0
consent	consentimiento	5
hardware standard	standard	0
city-state	ciudad-estado	0
head teacher	director de instituto	0
peaceableness	sosiego	0
priming	imprimación	0
thirtieth	trigésimo	0
epos	epopeya	0
hard drug	droga dura	2
overhaul	revisión	0
courthouse	foro	0
tritium	tritio	0
pct	porcentaje	0
fruitful	provechoso	0
skin lesion	lesión cutánea	0
bye	adiós	0
winter sport	deporte de invierno	0
naivety	inocencia	0
seatbelt	cinturón de seguridad	0
food processor	procesadora	0
heretic	hereje	1
smallholder	minifundista	0
paraplegic	parapléjico	5
piscivorous	piscívoro	5
dock	dársena	0
imperil	arriesgar	0
parliamentary mandate	mandato parlamentario	0
suburban area	arrabal	0
gastronomy	gastronomía	1
covering	cubrimiento	0
intelligence service	policía secreta	0
synchronize	sincronizar	0
piping	cañería	0
hospital complex	hospital	0
cocoon	capullo	0
athletics	atletismo	2
constitutionalist	constitucionalista	0
sober	sobrio	0
irremediable	insubsanable	0
authenticity	procedencia	0
joint venture	empresa conjunta	0
enclosure	recinto	0
postural	postural	0
extinguishing	extinción	0
dock worker	descargador	0
invective	conminatorio	0
asthmatic	asmático	0
war memorial	monumento a los caídos	0
military capability	fuerza	0
sensor	sensor	4
laser beam	rayo láser	0
timeline	cuadrante	0
pine tree	pino	5
gaol	penitenciaría	0
furore	boga	0
contrition	arrepentimiento	2
definition	definición	5
revival	reanimación	0
ministry	departamento ministerial	0
come on	progresar	0
mete out	atribuir	0
nota bene	nota bene	0
add on	reintegrar	0
contender	competidor	0
disburse	erogar	0
consecrate	consagrar	0
enumerate	enumerar	0
deontology	deontología	5
vandal	gamberro	0
artistic creations	producción artística	0
arbitration	arbitraje	0
convent	convento	5
blossom	flor	0
euphoric	eufórico	0
optical disk	disco láser	0
accept	recibir	5
heliport	helipuerto	0
molecular	molecular	5
boil	punto de ebullición	0
equipment failure	avería	0
communications line	canal de datos	0
configure	configurar	0
centered	céntrico	0
season	estación	0
acquire	recoger	5
soul-searching	examen de conciencia	0
hydroelectric power station	central hidroeléctrica	5
gastroenteritis	gastroenteritis	0
obstructed	atascado	0
photographic	fotográfico	5
dynamical	volcánico	0
scrutineer	escrutador	0
struggle for existence	lucha por la vida	0
nominate	designar	0
key word	palabra clave	0
psalm	salmo	0
death rate	índice de mortalidad	3
rate of interest	tipos de interés	0
false	falso	0
poverty-stricken	descalzo	0
effectuate	traer	0
national assembly	asamblea nacional	0
arms control	control de armamentos	0
suspense	suspenso	0
distorted	distorsionado	5
building block	bloque	0
castor	ricino	0
xylene	xileno	0
self-service	autoservicio	0
mr.	caballero	5
buy in	repostar	0
destroy	destrozar	2
mooring	amarre	0
reelection	reelección	0
node	nudo	0
combat	conflicto	5
film producer	productor de películas	0
translator	traductor	0
chronological age	edad cronológica	0
exonerate	exonerar	0
volume	volumen	0
initiator	partidario	0
gyre	espiral	0
don	poner	0
only child	hijo único	0
seafood	marisco	5
deuterium	deuterio	0
bedclothes	ropa de cama	2
lying	mendaz	0
discontent	insatisfacción	2
barter	trueque	2
critical point	punto crítico	0
merit	virtud	0
lettered	erudito	0
disunite	dividir	0
threshold	umbral	0
incorruptibility	integridad moral	1
trade show	feria	1
exposure time	tiempo de exposición	5
faculty member	profesor de universidad	0
scurrilous	injurioso	3
procreative	reproductor	0
integrate	integrar	5
basketball team	equipo de baloncesto	0
hope	esperanza	5
isolationist	aislacionista	0
editorial board	redacción	0
expectation	expectativa	0
shutting	cierre	0
deliberative	deliberante	0
recto	anverso	0
handgun	pistola	0
cleanly	limpio	0
declaration of war	declaración de guerra	5
tropical forest	selva tropical	3
growth hormone	hormona del crecimiento	4
high priest	prelado	0
epidemic parotitis	papera	0
hydrodynamic	hidrodinámico	0
unfettered	libre	0
period of the year	período del año	0
health professional	ats	0
pyrite	pirita	2
direct contrast	oposición	0
new wave	nueva ola	3
geostationary orbit	órbita geoestacionaria	4
outer space	espacio	5
electrode	electrodo	0
outward	excepto	0
gravitation	gravitación	0
temptation	tentación	0
dissolved gas	gas disuelto	0
nuclear energy	energía nuclear	0
writ of execution	título ejecutivo	0
myriad	sinfín	0
inauguration	ceremonia inaugural	0
weighing	pesaje	0
smallholding	chacra	0
communication equipment	sistema de comunicación	0
packaged	envasado	0
security risk	riesgo de seguridad	5
tunnel boring machine	topo	0
coma	coma	0
freight elevator	montacargas	5
rice grower	arrocero	0
franchisee	franquiciado	0
discussion board	tablón electrónico	0
parapet	baranda	0
state police	cuerpo de policía	0
s	segundo	5
leave out	truncar	0
antidumping	antidumping	5
approve	enaltecer	3
relevant	pertinente	5
tough	rabioso	0
diachronic	diacrónico	0
ethnocentricity	etnocentrismo	0
cataloguing	catalogación	0
cover up	encubrir	0
ante	vale	0
redistributive	redistributivo	5
subscribed	rubricado	0
contagious disease	enfermedad transmisible	3
charts	lista de éxitos	0
tutor	adscripto	0
established religion	religión del estado	3
rentier	rentista	2
grade school	primario	0
dame	señora	0
golden mean	término medio	0
external	externo	5
conjure up	enardecer	0
unpopular	impopular	5
pressurization	densificación	0
soccer	soccer	0
uncertain	indeciso	0
transmission system	sistema de transmisión	0
pretentious	presuntuoso	0
cast	proyección	0
abrupt	improviso	0
subjugate	serenar	0
chauvinism	machismo	0
spawn	huevo	0
ripe	maduro	0
imperialism	imperialismo	2
mariculture	maricultura	0
synagogue	sinagoga	5
remission	subsidencia	0
things	equipamiento	0
speed limit	límite de velocidad	4
fashioning	innovación	0
fragment	fragmento	0
fluorocarbon	fluorocarbono	0
collective dismissal	reducción de plantilla	0
mutual understanding	correspondencia	0
sterling	libra esterlina	0
gastroenterology	gastroenterología	0
noncommissioned officer	suboficial	5
cigar	cigarro	0
sauna	sauna	2
hegemonism	hegemonismo	0
flexible time	horario flexible	0
chess player	ajedrecista	0
analysis	análisis	5
detention center	penitenciaría	0
nineteenth-century	decimonónico	0
regulating	regulación	0
spastic	espástico	0
kale	dinero	0
asphyxiating	sofocante	0
imprint	huella	0
real property	bien inmueble	4
lie detector	detector de mentiras	0
standard error	error típico	0
benzoate	benzoato	0
concourse	palca	0
wet	humedad	0
disputing	contestatario	0
lift up	exaltar	0
loudspeaker system	altavoz	0
feminism	movimiento feminista	0
tour operator	turoperador	0
zooplankton	zooplancton	2
confection	dulce	0
dark	oscuridad	0
lady	mujer	0
arms race	carrera armamentista	0
eco-label	etiqueta ecológica	4
confront	resistir	0
acetylcholinesterase	acetilcolinesterasa	0
mother-in-law	suegra	0
continue	proseguir	5
prologue	preludio	0
adjoining	lindante	0
technologic	tecnológico	3
indium	indio	0
interbreeding	cruzamiento	0
lance	lanza	0
crowd	gentío	0
machine shop	taller de reparaciones	0
change of life	menopausia	0
hair	cabellera	0
export	exportar	5
surtax	impuesto adicional	0
lubricating oil	aceite lubricante	3
virtual server	servidor virtual	0
passion	entusiasmo	0
liquid content	contenido líquido	0
teaching method	enseñanza	0
great-grandfather	bisabuelo	5
sensationalism	sensacionalismo	4
sixty	sesenta	5
pasteurization	pasteurización	0
protagonist	protagonista	0
although	por más que	1
greenbelt	área verde	0
throwback	atavismo	0
half a dozen	seis	5
revolving door	puerta giratoria	0
gendarme	gendarme	0
discontented	descontento	0
socket	tomacorriente	0
fringe	periferia	0
mixer	licuadora	0
surge	oleada	0
gari	mandioca	2
monetary unit	unidad monetaria	0
exhort	apresurar	0
bountiful	cuantioso	0
gerontologist	gerontólogo	0
utilizable	utilizable	0
h.	golpe	0
hydroponics	cultivo hidropónico	0
rely	descansar	0
acaricide	acaricida	0
erythrocyte	eritrocito	0
detention home	penitenciaría	0
check-up	chequeo	0
illustrator	iluminador	0
run over	arrollar	0
intolerance	exclusivismo	1
conquistador	conquistador español	0
abysmal	abismal	0
water main	canalización	0
oil spill	derrame de petróleo	5
scuffle	contienda	0
idealized	idealizado	0
bronchus	bronquio	0
personality disorder	trastorno de la personalidad	3
surprising	sorpresa	0
interventionist	intervencionista	0
graphite	grafito	0
preindustrial	preindustrial	4
jackhammer	martillo neumático	5
schoolboy	discípulo	0
photovoltaic module	panel solar	0
gynaecological	ginecológico	5
deep	fondo	5
general	general	5
separating	separador	0
blank cheque	cheque en blanco	5
grand prix	gran premio	0
inborn	ínsito	0
waste water	aguas negras	3
card game	juego de cartas	0
porosity	porosidad	4
roll	rollo	0
chemist	químico	0
brushing	cepillado	0
congress	congreso	4
drift	dispersar	0
demystification	desmitificación	0
equalising	equiparación	0
facility centre	centro	0
atmospheric condition	condiciones atmosféricas	4
earthly	seglar	0
dissipation	desaprovechamiento	0
resell	revender	5
conclusive	convincente	0
penal servitude	trabajos forzados	0
fasten	sujetar	0
imprecise	inexacto	0
working capital	capital circulante	0
caste	casta	0
